Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Les Franqueses del Valles R16,L vs Badosa,0.92,0.82,64.9,2.0,0.0%,48.8%,0.0%,43.2%,50.0%,46.2%
2019 W60 Les Franqueses del Valles R32,W vs Gamiz,0.95,1.91,39.7,2.2,13.0%,73.9%,4.5%,68.2%,65.4%,50.0%
2019 W80 Palm Harbor FL R16,L vs Gibbs,0.90,0.88,76.2,4.8,0.0%,63.0%,0.0%,50.0%,41.5%,43.8%
2019 W80 Palm Harbor FL R32,W vs Gleason,1.04,1.23,68.7,4.1,0.0%,62.2%,0.0%,57.5%,54.5%,38.5%
2019 Dubai Q2,L vs Arruabarrena,1.08,0.69,51.1,3.2,13.2%,44.7%,6.1%,51.5%,34.5%,32.0%
2019 Dubai Q1,W vs Sharipova,1.29,2.07,33.9,2.1,0.0%,61.5%,4.0%,52.0%,65.0%,73.7%
2019 W60 Launceston Q2,L vs Bains,0.88,0.69,41.7,2.2,0.0%,46.7%,3.7%,51.9%,47.5%,31.6%
2018 Tokyo R32,L vs Konta,1.02,0.40,37.0,2.0,12.5%,59.4%,0.0%,29.0%,21.1%,22.2%
2018 Tokyo Q2,W vs Lottner,1.10,1.58,44.3,3.0,0.0%,56.7%,17.9%,64.3%,53.6%,60.0%
2018 Quebec City R32,L vs Fernandez,0.81,0.68,51.6,2.0,6.1%,63.6%,10.0%,56.7%,31.3%,35.5%
2018 Quebec City Q2,W vs Elie,1.02,1.67,46.5,2.2,24.2%,81.8%,10.3%,72.4%,40.7%,33.3%
2018 Quebec City Q1,W vs Jaksic,1.26,1.28,53.3,4.4,14.0%,60.5%,5.1%,59.0%,48.8%,32.5%
2018 Montreal Q1,L vs Pera,0.87,0.49,36.7,2.2,12.5%,45.8%,9.5%,47.6%,37.5%,22.7%
2018 Eastbourne Q1,L vs Mchale,0.85,0.52,42.7,2.0,12.1%,63.6%,6.7%,46.7%,21.4%,34.8%
2018 Madrid Q1,L vs Schmiedlova,0.90,0.72,54.4,2.1,0.0%,43.8%,0.0%,50.0%,44.7%,40.0%
2018 Charleston Q1,L vs Zanevska,0.97,0.65,51.2,2.5,0.0%,47.1%,0.0%,57.6%,35.7%,28.0%
2018 Sydney Q2,L vs Alexandrova,0.94,0.85,70.9,3.0,7.7%,46.2%,14.6%,62.5%,36.7%,47.7%
2018 Sydney Q1,W vs Spears,0.98,1.24,68.3,3.5,2.6%,60.5%,8.3%,66.7%,50.0%,42.0%
2017 Tianjin Q1,L vs Zhang,0.88,0.79,57.2,2.5,8.6%,54.3%,12.1%,63.6%,27.9%,47.5%
2017 Wuhan Q1,L vs Petkovic,0.96,0.64,40.0,2.5,3.4%,41.4%,3.6%,46.4%,25.0%,50.0%
2019 (7 matches),,0.98,1.01,57.6,2.6,3.1%,56.8%,2.1%,52.6%,49.6%,43.1%
2018 (11 matches),,0.99,0.89,53.0,2.5,8.3%,57.0%,7.6%,56.4%,39.9%,37.6%
2017 (25 matches),,0.98,0.98,62.0,2.9,5.7%,55.6%,3.5%,56.7%,42.8%,44.4%
2016 (11 matches),,0.96,0.95,63.3,2.9,3.6%,57.1%,2.6%,56.2%,45.5%,40.7%
2015 (14 matches),,0.94,0.84,52.0,2.4,3.1%,53.1%,3.1%,55.5%,40.3%,41.3%
Career (102 matches),,0.99,0.96,58.4,2.7,4.5%,54.3%,3.1%,55.1%,44.5%,42.7%
