Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Ilkley CH R64,L vs Lacko,88% (7/8),50% (1/2),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2019 Leon CH R16,L vs Arevalo,78% (7/9),50% (1/2),0/1,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2019 San Luis Potosi CH SF,W vs Mena,80% (12/15),83% (5/6),2/2,1/1,80% (12/15),3/4,1/1,- (0/0),- (0/0)
2019 San Luis Potosi CH R16,W vs Seyboth Wild,64% (9/14),75% (3/4),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Marrakech Q2,W vs Benchetrit,80% (12/15),40% (2/5),2/2,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 Delray Beach Q2,L vs Smyczek,67% (6/9),20% (1/5),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2019 Montpellier R32,L vs Chardy,60% (3/5),0% (0/2),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 Quimper CH R32,W vs Jacq,75% (9/12),50% (3/6),2/3,1/1,100% (11/11),0/0,0/0,100% (3/3),100% (4/4)
2018 Recanati CH F,L vs Brands,80% (8/10),- (0/0),0/0,0/0,33% (1/3),1/3,0/1,- (0/0),- (0/0)
2017 Ningbo CH R16,L vs Thompson,78% (7/9),0% (0/7),0/0,0/0,50% (2/4),1/3,0/1,- (0/0),- (0/0)
2014 Segovia CH F,L vs Mannarino,100% (3/3),0% (0/2),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2014 Recanati CH QF,L vs Fucsovics,60% (6/10),- (0/0),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2013 Rome2 CH R32,L vs Volandri,50% (1/2),- (0/0),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2012 Marrakech CH SF,L vs Ungur,67% (4/6),0% (0/3),0/0,0/0,64% (7/11),2/4,0/1,- (0/0),- (0/0)
2012 Rabat CH R16,L vs Volandri,60% (3/5),0% (0/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2011 Orleans CH QF,L vs Clement,45% (5/11),0% (0/3),0/0,0/0,25% (1/4),2/4,2/3,- (0/0),- (0/0)
2019 (8 matches),,74.7%,50.0%,72.7%,100.0%,70.7%,35.7%,33.3%,100.0%,100.0%
2018 (1 matches),,80.0%,-,-,-,33.3%,33.3%,0.0%,-,-
2017 (1 matches),,77.8%,0.0%,-,-,50.0%,33.3%,0.0%,-,-
2014 (2 matches),,69.2%,0.0%,-,-,42.9%,20.0%,33.3%,-,-
2013 (1 matches),,50.0%,-,-,-,44.4%,0.0%,0.0%,-,-
Career (16 matches),,71.3%,32.0%,72.7%,100.0%,59.8%,32.4%,29.4%,100.0%,100.0%
