Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Torino SF,W vs Waltert,1.03,1.19,67.5,2.4,-,45.7%,-,62.5%,61.9%,43.6%
2019 W25 Karuizawa R32,L vs Hontama,0.86,0.85,77.6,4.3,-,52.3%,-,44.2%,51.1%,51.2%
2019 W60 Kurume F,L vs Marino,0.99,0.71,62.8,2.2,-,46.3%,-,72.2%,27.0%,33.3%
2019 W60 Kurume QF,W vs Shibahara,1.18,1.35,43.4,2.4,-,60.0%,-,61.2%,43.6%,46.9%
2019 W60 Fukuoka R32,L vs Shimizu,0.96,0.89,71.7,36.3,1.6%,51.6%,7.9%,47.6%,44.0%,50.0%
2019 W80 Gifu R32,L vs Inglis,0.92,0.71,58.4,2.4,12.9%,54.8%,10.3%,55.2%,28.1%,42.9%
2019 W15 Antalya SF,W vs Vukovic,1.16,1.18,72.8,3.5,5.9%,51.0%,0.0%,51.0%,44.2%,56.1%
2019 W15 Antalya QF,W vs Paulenka,1.01,1.57,41.5,2.0,0.0%,65.5%,0.0%,51.9%,61.5%,66.7%
2019 W15 Antalya R16,W vs Milenkovic,0.97,1.51,51.0,2.2,0.0%,76.9%,4.2%,58.3%,36.1%,64.7%
2019 W15 Antalya R32,W vs Norin,1.05,2.07,36.6,2.0,0.0%,56.5%,4.3%,69.6%,76.2%,70.0%
2019 W15 Antalya F,L vs Mendez,0.91,0.84,59.7,3.3,0.0%,51.1%,4.8%,50.0%,43.6%,48.6%
2019 W15 Antalya SF,W vs Mironova,0.99,1.34,52.2,2.7,0.0%,55.0%,0.0%,66.7%,57.6%,48.4%
2019 W15 Antalya QF,W vs Roemer,1.18,1.68,46.1,2.0,0.0%,54.5%,6.3%,59.4%,64.3%,58.3%
2019 W15 Antalya R16,W vs Saner,1.00,1.79,36.8,2.1,4.5%,63.6%,4.8%,61.9%,70.8%,61.9%
2019 W15 Antalya R32,W vs Sandberg,1.05,1.75,39.7,2.0,0.0%,70.4%,4.2%,62.5%,64.3%,46.2%
2019 W15 Antalya R16,L vs Ene,0.83,0.87,70.2,2.5,-,46.5%,-,45.9%,56.5%,56.1%
2019 W15 Antalya R32,W vs Ozturk,0.99,1.71,33.7,2.0,0.0%,61.9%,0.0%,52.6%,76.0%,70.0%
2019 W15 Antalya R32,L vs Fetecau,1.00,0.90,85.2,52.1,6.2%,40.0%,4.9%,57.4%,47.7%,45.9%
2019 W15 Antalya F,L vs Chernyshova,0.87,0.84,52.2,3.9,2.1%,48.9%,0.0%,53.3%,52.8%,40.8%
2019 W15 Antalya SF,W vs Zuger,1.09,1.25,55.7,2.0,0.0%,55.0%,0.0%,55.3%,51.2%,52.5%
2019 (27 matches),,1.02,1.16,58.2,2.7,2.1%,54.4%,2.5%,55.7%,52.1%,50.9%
2016 (1 matches),,0.95,0.51,39.5,2.4,0.0%,38.5%,0.0%,52.2%,37.5%,20.0%
Career (28 matches),,1.01,1.15,57.7,2.7,2.1%,54.0%,2.4%,55.6%,51.8%,50.3%
