Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,4,4,50.0%,8-9,47.1%,76-81,48.4%,0-1,0.0%,8,64.9%,32.9%,3.1%,4.1%,65.6%,60.6%,45.5%,55.4%,41.7%,48.7%,0.93,SF (W75 Nonthaburi)
2025,45,26,19,57.8%,54-42,56.3%,459-418,52.3%,7-0,100.0%,44,51.9%,50.2%,1.5%,7.6%,67.0%,58.6%,36.4%,51.3%,50.6%,50.9%,1.04,F (W15 Antalya)
2024,43,19,24,44.2%,44-55,44.4%,428-467,47.8%,1-7,12.5%,0,,,,,,,,,,,,SF (2x)
2023,42,20,22,47.6%,48-50,49.0%,430-457,48.5%,4-1,80.0%,0,,,,,,,,,,,,F (W25 Cairns)
2022,40,26,14,65.0%,53-27,66.3%,417-321,56.5%,4-3,57.1%,4,60.4%,36.2%,2.8%,4.2%,63.2%,56.0%,55.7%,55.9%,45.0%,50.3%,1.02,F (3x)
2021,12,6,6,50.0%,15-13,53.6%,126-126,50.0%,1-1,50.0%,2,69.6%,37.5%,10.9%,3.6%,62.0%,69.4%,44.2%,59.9%,45.6%,52.2%,1.14,W (W25 Buenos Aires)
2020,7,4,3,57.1%,10-9,52.6%,81-84,49.1%,1-0,100.0%,2,47.8%,45.8%,0.7%,2.1%,67.4%,54.7%,32.6%,47.5%,46.2%,46.9%,0.88,SF (W25 Prague)
2019,69,52,17,75.4%,111-50,68.9%,872-631,58.0%,11-12,47.8%,0,,,,,,,,,,,,W (5x)
2018,7,4,3,57.1%,9-6,60.0%,71-61,53.8%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2017,3,1,2,33.3%,2-4,33.3%,26-29,47.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Hua Hin $15K)
2016,4,1,3,25.0%,2-6,25.0%,28-47,37.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Tokyo $100K)
Career,280,163,117,58.2%,356-271,56.8%,3014-2722,52.5%,30-27,52.6%,60,54.8%,46.2%,2.1%,6.5%,66.4%,58.9%,39.4%,52.4%,48.7%,50.5%,1.02,
