Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,8,8,50.0%,17-16,51.5%,155-154,50.2%,1-1,50.0%,16,59.5%,40.9%,2.5%,7.0%,63.8%,61.5%,39.3%,53.5%,45.8%,49.6%,0.98
Clay,24,14,10,58.3%,28-24,53.8%,251-232,52.0%,5-0,100.0%,24,54.4%,47.9%,1.2%,8.0%,69.0%,60.0%,35.7%,52.5%,50.2%,51.3%,1.06
Finals,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,33.3%,30.0%,0.0%,10.9%,60.0%,51.5%,36.4%,45.5%,39.3%,42.2%,0.72
Semi-finals,4,1,3,25.0%,2-6,25.0%,36-44,45.0%,0-1,0.0%,4,43.6%,47.5%,2.0%,6.5%,64.9%,50.3%,37.2%,45.7%,49.3%,47.6%,0.91
Quarter-finals,7,4,3,57.1%,8-6,57.1%,61-53,53.5%,0-0,-,7,58.9%,48.3%,1.3%,10.6%,67.5%,60.8%,35.0%,52.4%,48.4%,50.4%,1.02
vs Righties,20,13,7,65.0%,26-17,60.5%,222-190,53.9%,4-1,80.0%,20,58.1%,49.0%,2.8%,6.4%,68.6%,59.1%,41.6%,53.6%,49.7%,51.6%,1.07
vs Lefties,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,1,88.9%,44.4%,3.5%,3.5%,68.4%,66.7%,66.7%,66.7%,48.4%,57.1%,1.45
