Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 US Open Q1,W vs Bouchard,0.0%,-,4.7%,66.7%,8.4%,9.5%,50.0%,5.9%,11.1%,1.4%,33.3%,-7,-5
2020 Australian Open Q2,L vs Arruabarrena,5.9%,33.3%,19.1%,63.6%,8.3%,0.0%,0.0%,13.6%,53.3%,1.4%,33.3%,88,57
Career (2 matches),,2.8%,33.3%,11.5%,64.3%,8.4%,5.6%,50.0%,10.3%,37.5%,1.4%,33.3%,41,26
