Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2023-05-08),1195,7,,,,,,,,,,,,
2022,643,46,,,,,,,,,,,,
2021,249,288,,,,,,,,,,,,
2020,195,346,,,,,,,,,891,33,,
2019,210,286,,,,,,,,,,,,
2016,300,151,,,,,,,,,277,212,,
2015,278,156,,,,,,,,,494,81,,
2014,256,173,,,,,,,,,484,79,,
2013,233,260,,,,,,,,,470,104,,
2012,647,35,,,,,,,,,,,,
