Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Tabarka R32,W vs Puig Caballero,100% (7/7),86% (6/7),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2019 W15 Antalya F,W vs Luikham,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2019 W15 Antalya SF,W vs Kobayashi,69% (9/13),89% (8/9),2/6,50% (6/12),0% (0/6),3/6,0/1,0/0,0/0,0/0
2019 W15 Antalya QF,W vs Pysson,70% (7/10),100% (7/7),2/4,78% (7/9),43% (3/7),4/6,1/1,0/0,0/0,0/0
2019 W15 Antalya R16,W vs Lukacs,47% (8/17),100% (8/8),5/8,81% (13/16),38% (5/13),3/8,1/2,1/1,1/2,0/0
2019 W15 Sharm El Sheikh F,L vs Wachaczyk,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh SF,W vs Waltert,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),4/6,2/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh QF,W vs Lutzeier,38% (6/16),67% (4/6),0/2,38% (6/16),50% (3/6),2/4,2/3,0/1,1/2,0/0
2019 W15 Sharm El Sheikh R16,W vs Ainitdinova,46% (6/13),100% (6/6),2/4,58% (7/12),29% (2/7),2/4,0/0,0/1,0/0,0/0
2019 W15 Sharm El Sheikh R32,W vs Gillan,88% (7/8),100% (7/7),3/4,44% (4/9),0% (0/4),4/7,2/3,0/0,1/1,0/0
2019 W15 Monastir QF,W vs Gracheva,75% (12/16),100% (12/12),7/9,75% (12/16),25% (3/12),5/10,0/2,1/1,0/0,0/0
2019 W15 Monastir R16,W vs Zhang,50% (6/12),83% (5/6),2/5,58% (7/12),29% (2/7),4/5,0/1,1/1,0/0,0/0
2019 W15 Monastir R32,W vs Martynov,54% (7/13),100% (7/7),0/4,50% (6/12),17% (1/6),3/6,1/2,1/2,0/0,0/0
2018 Luxembourg Q1,L vs Kostova,33% (3/9),67% (2/3),2/5,63% (5/8),0% (0/5),1/2,0/0,1/1,0/0,0/0
2016 's Hertogenbosch R32,L vs Vandeweghe,22% (2/9),0% (0/2),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2016 Karuizawa $25K SF,L vs Abduraimova,17% (2/12),50% (1/2),0/1,8% (1/12),0% (0/1),1/1,0/0,3/3,0/0,0/0
2016 Karuizawa $25K QF,W vs Nunome,56% (5/9),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2016 Karuizawa $25K R32,W vs Fujiwara,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2016 Kurume $50K QF,L vs Okamura,31% (5/16),80% (4/5),1/5,40% (6/15),17% (1/6),3/4,1/1,2/2,0/0,1/1
2016 Fukuoka $50K QF,L vs Lykina,33% (5/15),100% (5/5),3/6,60% (9/15),33% (3/9),3/4,0/0,1/1,0/0,0/0
2019 (13 matches),,60.4%,93.3%,49.1%,54.9%,28.2%,59.7%,52.9%,57.1%,66.7%,-
2018 (1 matches),,33.3%,66.7%,40.0%,62.5%,0.0%,50.0%,-,100.0%,-,-
2016 (24 matches),,46.7%,80.8%,35.6%,44.0%,31.5%,75.9%,70.0%,87.5%,77.8%,66.7%
2015 (10 matches),,57.7%,75.0%,35.7%,60.2%,14.5%,52.4%,57.1%,33.3%,100.0%,55.6%
2014 (10 matches),,52.0%,73.1%,36.4%,54.0%,27.8%,58.8%,71.4%,40.0%,75.0%,25.0%
Career (87 matches),,57.2%,81.8%,43.4%,49.3%,25.5%,67.9%,74.7%,56.3%,85.7%,57.1%
