Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 Australian Open Q2,W vs Galfi,31.7%,36.5%,48.5%,39.7%,45.2%,45.5%,42.4%,12.5%,0.0%,31.4%,37.1%,54.2%,26.7%,10.0%,0.0%,120
2022 Australian Open Q2,W vs Galfi,31.7%,36.5%,48.5%,39.7%,45.2%,45.5%,42.4%,12.5%,0.0%,31.4%,37.1%,54.2%,26.7%,10.0%,0.0%,120
2022 Australian Open Q1,W vs Radwanska,19.1%,33.6%,48.6%,28.6%,53.6%,60.0%,27.6%,0.0%,0.0%,13.5%,18.9%,34.4%,11.8%,10.0%,0.0%,-12
2019 ITF Solarino F,W vs Radwanska,23.2%,39.3%,61.1%,25.0%,50.0%,63.0%,26.3%,11.8%,25.0%,30.8%,30.8%,55.6%,83.3%,0.0%,0.0%,123
2014 Bucharest R32,L vs Halep,12.7%,18.2%,42.1%,15.6%,25.0%,40.7%,15.8%,15.4%,33.3%,15.4%,15.4%,45.5%,0.0%,0.0%,0.0%,-19
Career (5 matches),,25.6%,34.0%,49.3%,32.6%,45.2%,50.5%,33.1%,10.2%,10.5%,24.8%,29.3%,47.0%,25.9%,8.0%,0.0%,69
