Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,6,1,5,16.7%,1,0,1,0.0%,2008,2016,R64,6,0.82,1.7%,6.1%,59.6%,57.1%,42.1%,51.1%,40.2%,54.5%,46.5%
Roland Garros,10,Clay,20,10,10,50.0%,2,1,1,50.0%,2006,2016,R16,10,1.05,3.3%,5.9%,61.0%,64.7%,43.1%,56.3%,45.8%,54.9%,46.9%
Wimbledon,9,Grass,25,16,9,64.0%,7,3,4,42.9%,2006,2015,R16,14,1.04,4.2%,5.6%,64.1%,67.7%,46.2%,60.0%,41.5%,54.7%,48.6%
US Open,9,Hard,19,10,9,52.6%,4,2,2,50.0%,2011,2015,R32,9,0.91,3.6%,8.4%,63.4%,62.4%,40.2%,54.3%,41.7%,62.1%,50.8%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2012,2012,R64,1,0.39,0.0%,7.4%,66.7%,33.3%,22.2%,29.6%,27.6%,0.0%,0
Fed Cup,1,,2,0,2,0.0%,0,0,0,-,2008,2008,,0,,,,,,,,,,
Indian Wells,7,Hard,12,5,7,41.7%,2,2,0,100.0%,2008,2016,R32,9,0.90,1.4%,8.6%,60.7%,54.8%,45.0%,50.9%,44.4%,54.5%,44.6%
Birmingham,6,Grass,13,7,6,53.8%,4,1,3,25.0%,2007,2015,QF,11,1.03,2.6%,5.3%,66.7%,62.9%,43.9%,56.6%,44.8%,48.8%,47.9%
Miami,5,Hard,7,3,4,42.9%,1,0,1,0.0%,2008,2016,R32,5,0.84,2.2%,10.3%,58.6%,57.5%,45.1%,52.4%,40.1%,39.5%,46.7%
Acapulco,4,Clay,11,7,4,63.6%,0,0,0,-,2008,2011,QF,7,1.01,2.0%,7.0%,64.6%,55.6%,44.5%,51.7%,49.0%,59.1%,51.8%
Bogota,4,Clay,6,2,4,33.3%,1,0,1,0.0%,2008,2011,R16,4,0.98,2.8%,6.3%,65.2%,65.5%,37.5%,55.7%,43.2%,54.3%,51.9%
Fes,3,Clay,7,4,3,57.1%,0,0,0,-,2008,2012,QF,7,1.02,2.5%,9.1%,61.6%,58.5%,42.3%,52.3%,48.8%,50.9%,51.5%
