Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1985 Wimbledon SF,W vs Connors,1.09,2.30,23.4,2.1,20.0%,77.1%,32.3%,74.2%,53.7%,48.7%
1984 Australian Open F,L vs Wilander,1.06,0.82,49.1,3.5,8.8%,60.0%,2.8%,54.2%,29.5%,37.0%
1985 (1 matches),,1.09,2.30,23.4,2.1,20.0%,77.1%,32.3%,74.2%,53.7%,48.7%
1984 (1 matches),,1.06,0.82,49.1,3.5,8.8%,60.0%,2.8%,54.2%,29.5%,37.0%
Career (2 matches),,1.07,1.13,40.8,2.6,12.2%,65.2%,11.7%,60.2%,37.8%,41.1%
