Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1993,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,28.6%,12.5%,11.1%,11.1%,41.7%,66.7%,14.3%,36.1%,32.0%,33.7%,0.50,R32 (Durban)
1992,29,12,17,41.4%,33-39,45.8%,345-369,48.3%,1-8,11.1%,28,79.7%,19.0%,8.4%,4.5%,47.7%,75.8%,51.9%,63.3%,35.3%,49.3%,0.96,QF (Hong Kong)
1991,38,18,20,47.4%,48-52,48.0%,492-488,50.2%,11-12,47.8%,37,78.1%,21.7%,9.9%,4.4%,51.5%,76.4%,48.9%,63.1%,36.4%,49.8%,0.99,QF (4x)
1990,39,20,19,51.3%,43-39,52.4%,400-375,51.6%,12-11,52.2%,0,,,,,,,,,,,,QF (3x)
1989,51,33,18,64.7%,69-42,62.2%,565-445,55.9%,13-9,59.1%,0,,,,,,,,,,,,W (Frankfurt)
1988,46,31,15,67.4%,61-35,63.5%,484-402,54.6%,11-10,52.4%,0,,,,,,,,,,,,F (Montreal / Toronto)
1987,38,21,17,55.3%,46-34,57.5%,402-365,52.4%,9-13,40.9%,0,,,,,,,,,,,,QF (6x)
1986,55,36,19,65.5%,63-36,63.6%,494-414,54.4%,20-14,58.8%,0,,,,,,,,,,,,W (Atlanta)
1985,38,25,13,65.8%,49-19,72.1%,358-280,56.1%,13-11,54.2%,0,,,,,,,,,,,,W (Toronto Indoor)
1984,49,32,17,65.3%,69-44,61.1%,552-484,53.3%,13-11,54.2%,0,,,,,,,,,,,,F (Australian Open)
1983,52,32,20,61.5%,64-40,61.5%,521-447,53.8%,14-11,56.0%,0,,,,,,,,,,,,F (Milan)
1982,50,33,17,66.0%,69-36,65.7%,529-419,55.8%,5-9,35.7%,0,,,,,,,,,,,,W (Cologne)
1981,41,23,18,56.1%,50-39,56.2%,417-384,52.1%,9-9,50.0%,0,,,,,,,,,,,,W (Johannesburg)
1980,29,16,13,55.2%,38-27,58.5%,315-276,53.3%,7-10,41.2%,0,,,,,,,,,,,,SF (2x)
1979,21,7,14,33.3%,14-28,33.3%,172-212,44.8%,6-2,75.0%,0,,,,,,,,,,,,QF (2x)
1978,7,4,3,57.1%,7-5,58.3%,63-52,54.8%,3-2,60.0%,0,,,,,,,,,,,,QF (Athens Collegiate)
Career,584,343,241,58.7%,723-517,58.3%,6112-5424,53.0%,147-142,50.9%,66,78.3%,20.4%,9.3%,4.5%,49.8%,76.1%,50.0%,63.0%,35.9%,49.5%,0.97,
