Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Grass,13,9,4,69.2%,7,5,2,71.4%,1980,1987,F,0,,,,,,,,,,
Roland Garros,1,Clay,2,1,1,50.0%,1,0,1,0.0%,1992,1992,R64,2,0.91,5.2%,2.1%,52.8%,69.9%,55.5%,63.1%,33.5%,70.8%,58.3%
Wimbledon,13,Grass,41,28,13,68.3%,45,26,19,57.8%,1980,1992,F,3,1.13,10.4%,5.0%,56.7%,82.2%,53.5%,69.8%,34.2%,40.0%,38.5%
US Open,11,Hard,23,12,11,52.2%,13,6,7,46.2%,1978,1992,R16,3,0.89,6.1%,2.6%,55.4%,71.4%,52.0%,62.8%,33.2%,63.9%,28.1%
Queen's Club,13,Grass,39,26,13,66.7%,20,11,9,55.0%,1980,1992,SF,4,0.94,9.0%,3.5%,54.9%,73.6%,50.4%,63.1%,34.6%,63.6%,40.0%
Johannesburg,11,Hard,31,20,11,64.5%,10,5,5,50.0%,1979,1992,W,1,0.97,8.0%,6.0%,30.0%,73.3%,47.1%,55.0%,43.5%,37.5%,46.2%
Memphis,11,Hard,29,18,11,62.1%,8,2,6,25.0%,1982,1992,SF,4,1.07,16.2%,3.8%,51.0%,77.6%,51.5%,64.8%,37.8%,56.3%,25.0%
Montreal / Toronto,9,Hard,29,20,9,69.0%,14,7,7,50.0%,1980,1989,F,0,,,,,,,,,,
San Francisco,9,Hard,22,13,9,59.1%,10,5,5,50.0%,1983,1992,SF,4,0.90,9.6%,3.5%,50.2%,79.0%,49.4%,64.2%,32.2%,59.1%,53.3%
Philadelphia,8,Carpet,19,11,8,57.9%,8,5,3,62.5%,1982,1992,QF,5,1.10,9.6%,3.7%,55.5%,77.7%,53.9%,67.1%,36.3%,70.0%,31.0%
