Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,255,145,110,56.9%,317-224,58.6%,2647-2355,52.9%,49-63,43.8%,40,76.9%,21.4%,9.9%,5.0%,47.1%,76.0%,49.6%,62.1%,36.5%,49.2%,0.96
Clay,27,9,18,33.3%,24-37,39.3%,251-305,45.1%,0-4,0.0%,3,79.2%,17.0%,5.4%,2.6%,53.3%,70.6%,52.4%,62.1%,34.7%,49.0%,0.92
Grass,107,71,36,66.4%,161-100,61.7%,1342-1122,54.5%,46-32,59.0%,8,83.7%,17.8%,9.4%,4.3%,54.9%,78.3%,52.0%,66.4%,33.9%,49.6%,1.01
Carpet,191,115,76,60.2%,216-154,58.4%,1832-1613,53.2%,50-42,54.3%,15,79.2%,20.2%,8.8%,3.9%,53.2%,76.8%,49.2%,63.9%,35.8%,50.2%,0.99
Grand Slams,79,50,29,63.3%,142-91,60.9%,1188-1016,53.9%,37-29,56.1%,8,82.4%,17.4%,7.1%,3.2%,55.0%,74.4%,53.5%,65.0%,33.6%,49.3%,0.96
Masters,84,49,35,58.3%,103-74,58.2%,868-762,53.3%,16-19,45.7%,11,75.8%,27.5%,11.6%,6.0%,46.2%,76.1%,48.1%,61.1%,40.3%,50.3%,1.04
Other Tours,421,244,177,58.0%,478-352,57.6%,4056-3646,52.7%,94-94,50.0%,47,77.8%,19.7%,9.4%,4.5%,49.2%,76.6%,49.5%,62.9%,35.5%,49.3%,0.96
Best of 5,99,61,38,61.6%,178-128,58.2%,1530-1343,53.3%,42-33,56.0%,8,82.4%,17.4%,7.1%,3.2%,55.0%,74.4%,53.5%,65.0%,33.6%,49.3%,0.96
Best of 3,485,282,203,58.1%,545-389,58.4%,4582-4081,52.9%,105-109,49.1%,58,77.4%,21.1%,9.8%,4.8%,48.6%,76.6%,49.3%,62.5%,36.4%,49.5%,0.97
Finals,13,5,8,38.5%,10-17,37.0%,117-140,45.5%,5-6,45.5%,0,,,,,,,,,,,
Semi-finals,38,13,25,34.2%,35-41,46.1%,352-363,49.2%,5-12,29.4%,0,,,,,,,,,,,
Quarter-finals,84,38,46,45.2%,86-78,52.4%,761-717,51.5%,14-29,32.6%,4,56.4%,14.6%,6.4%,4.9%,50.4%,68.7%,39.4%,54.1%,30.5%,43.3%,0.67
vs Righties,471,278,193,59.0%,590-403,59.4%,4921-4312,53.3%,111-111,50.0%,54,77.7%,21.3%,9.3%,4.4%,49.1%,76.1%,49.9%,62.8%,36.0%,49.5%,0.97
vs Lefties,112,64,48,57.1%,131-114,53.5%,1179-1109,51.5%,36-31,53.7%,12,80.9%,17.0%,9.1%,4.8%,52.8%,76.1%,50.1%,63.8%,35.4%,49.2%,0.98
vs Top 10,75,22,53,29.3%,53-102,34.2%,649-797,44.9%,14-28,33.3%,10,72.7%,17.1%,7.9%,3.6%,52.5%,71.4%,47.8%,60.2%,34.7%,47.8%,0.87
