Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Schoolkate,101.8,110.2,6.6,113.7,104.7,123,90,90.4,4.6,92.9,97.0,101,79
2024 Wimbledon R128,L vs Tsitsipas,104.0,114.6,10.3,120.2,109.7,128,80,92.6,5.4,95.2,92.5,111,83
2023 US Open R128,L vs Monfils,102.1,112.1,8.4,117.9,109.0,125,98,91.4,5.6,94.3,93.5,104,79
2022 US Open R128,L vs Gasquet,99.3,107.1,10.3,110.7,101.3,125,67,88.6,9.1,93.0,76.0,110,70
2021 US Open R128,L vs Bagnis,108.0,117.7,9.2,123.6,109.7,129,99,96.3,4.6,99.0,98.0,106,89
2019 Roland Garros R128,L vs Monfils,104.4,109.1,7.6,,,123,89,89.8,4.5,,,100,81
2018 US Open R128,L vs De Minaur,97.5,106.3,8.3,112.5,97.5,120,88,90.3,3.8,92.3,87.5,99,83
2018 Wimbledon R128,L vs Fognini,106.6,113.4,5.6,116.7,109.3,124,98,93.8,4.4,101.0,,103,86
2017 US Open R64,L vs Nadal,103.8,109.9,4.8,112.6,107.4,120,98,91.5,4.7,96.5,89.0,107,84
2017 Roland Garros R64,L vs Carreno Busta,91.8,97.5,10.5,,,118,77,81.8,9.2,,,97,70
2017 Roland Garros R128,W vs Janowicz,96.0,101.1,10.4,,,116,69,83.9,7.7,,,94,70
2016 Roland Garros R64,L vs Wawrinka,98.2,104.2,11.3,112.0,96.5,120,77,87.8,5.7,91.3,84.5,98,70
2016 Australian Open R128,L vs Rosol,103.8,108.6,6.6,,,121,88,93.7,6.3,,,109,77
2014 US Open R128,L vs Raonic,100.6,106.7,8.5,,,124,88,86.2,6.2,,,100,77
Career (14 matches),,101.3,108.2,8.3,115.1,105.4,129,67,90.2,5.9,94.5,87.9,111,70
