Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Schoolkate,19% (5/26),80% (4/5),0/3,27% (7/26),43% (3/7),4/4,2/2,3/4,0/0,1/1
2024 Wimbledon R128,L vs Tsitsipas,24% (4/17),25% (1/4),0/3,41% (7/17),57% (4/7),1/1,0/0,3/3,0/0,0/0
2024 Indian Wells R64,L vs De Minaur,14% (1/7),0% (0/1),0/3,63% (5/8),0% (0/5),0/0,0/0,0/2,0/0,0/1
2024 Dallas R16,L vs Paul,33% (3/9),0% (0/3),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 Auckland F,L vs Tabilo,30% (3/10),0% (0/3),0/1,30% (3/10),0% (0/3),0/0,0/0,1/3,0/0,1/2
2023 US Open R128,L vs Monfils,30% (6/20),50% (3/6),0/3,30% (6/20),17% (1/6),2/3,1/1,2/4,0/0,2/2
2023 Wimbledon R128,L vs Shelton,13% (3/24),67% (2/3),0/2,26% (6/23),50% (3/6),2/2,2/2,2/3,0/0,1/1
2022 Naples QF,L vs Berrettini,0% (0/8),- (0/0),0/3,56% (5/9),20% (1/5),0/0,0/0,0/1,0/0,0/1
2022 Naples R32,W vs Martinez,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2022 Seoul R32,W vs Gomez,40% (4/10),75% (3/4),0/1,10% (1/10),0% (0/1),3/3,2/3,0/0,1/1,0/0
2022 US Open R128,L vs Gasquet,16% (3/19),67% (2/3),0/5,42% (8/19),13% (1/8),0/2,0/0,1/3,0/0,0/1
2022 Wimbledon R128,L vs Baez,31% (5/16),40% (2/5),2/5,63% (10/16),50% (5/10),2/2,0/0,1/1,0/0,0/0
2022 Belgrade  QF,L vs Rublev,11% (1/9),0% (0/1),0/2,56% (5/9),40% (2/5),0/0,0/0,1/2,0/0,1/1
2021 US Open R128,L vs Bagnis,21% (3/14),67% (2/3),2/5,46% (6/13),0% (0/6),2/2,0/0,1/2,0/0,1/1
2021 Roland Garros R128,L vs Berrettini,6% (1/18),100% (1/1),0/5,44% (8/18),38% (3/8),0/0,0/0,2/2,0/0,1/1
2021 Australian Open R128,L vs Cressy,6% (1/17),100% (1/1),0/2,18% (3/17),33% (1/3),1/1,0/0,4/4,0/0,1/1
2020 US Open R128,L vs Barrere,17% (3/18),67% (2/3),0/5,47% (8/17),38% (3/8),2/2,1/1,0/0,0/0,0/0
2019 Aptos CH QF,L vs Gerasimov,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 Gstaad R16,L vs Andujar,27% (4/15),75% (3/4),0/3,47% (7/15),43% (3/7),2/2,1/1,2/2,0/0,2/2
2019 Umag R32,L vs Krajinovic,28% (5/18),60% (3/5),2/4,40% (8/20),0% (0/8),2/2,0/1,0/2,0/0,0/0
2024 (5 matches),,23.2%,31.3%,0.0%,37.7%,30.8%,100.0%,100.0%,64.3%,-,60.0%
2023 (2 matches),,20.5%,55.6%,0.0%,27.9%,33.3%,80.0%,100.0%,57.1%,-,100.0%
2022 (6 matches),,25.4%,61.1%,17.6%,43.1%,32.3%,80.0%,75.0%,42.9%,100.0%,33.3%
2021 (3 matches),,10.2%,80.0%,16.7%,35.4%,23.5%,100.0%,-,87.5%,-,100.0%
2020 (1 matches),,16.7%,66.7%,0.0%,47.1%,37.5%,100.0%,100.0%,-,-,-
Career (332 matches),,37.1%,69.8%,22.4%,40.1%,30.5%,77.3%,76.2%,66.3%,82.8%,56.5%
