Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
40,Gabriela Sabatini [ARG],29,11,72.5%,14,7,7,50.0%,1985,1995,0,,,,,,,,,,
36,Arantxa Sanchez Vicario [ESP],28,8,77.8%,11,3,8,27.3%,1988,1996,0,,,,,,,,,,
33,Jana Novotna [CZE],29,4,87.9%,5,4,1,80.0%,1987,1999,0,,,,,,,,,,
22,Helena Sukova [CZE],21,1,95.5%,1,1,0,100.0%,1983,1994,0,,,,,,,,,,
21,Natalia Zvereva [BLR],20,1,95.2%,4,2,2,50.0%,1988,1999,0,,,,,,,,,,
21,Nathalie Tauziat [FRA],21,0,100.0%,0,0,0,-,1986,1998,0,,,,,,,,,,
18,Martina Navratilova [USA],9,9,50.0%,7,2,5,28.6%,1985,1994,0,,,,,,,,,,
17,Mary Joe Fernandez [USA],17,0,100.0%,3,3,0,100.0%,1986,1999,0,,,,,,,,,,
17,Manuela Maleeva Fragniere [SUI],17,0,100.0%,4,1,3,25.0%,1985,1993,0,,,,,,,,,,
15,Monica Seles [USA],10,5,66.7%,4,1,3,25.0%,1989,1999,0,,,,,,,,,,
15,Amanda Coetzer [RSA],11,4,73.3%,3,1,2,33.3%,1992,1998,0,,,,,,,,,,
14,Lindsay Davenport [USA],8,6,57.1%,7,5,2,71.4%,1994,1999,0,,,,,,,,,,
14,Conchita Martinez [ESP],13,1,92.9%,6,5,1,83.3%,1989,1996,0,,,,,,,,,,
14,Zina Garrison [USA],12,2,85.7%,3,1,2,33.3%,1985,1995,0,,,,,,,,,,
14,Claudia Kohde Kilsch [GER],12,2,85.7%,2,2,0,100.0%,1984,1990,0,,,,,,,,,,
