Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1999 Wimbledon F,L vs Davenport,18% (2/11),0% (0/2),0/2,18% (2/11),0% (0/2),0/0,0/0,1/1,0/0,0/0
1999 Wimbledon SF,W vs Lucic,53% (8/15),75% (6/8),3/4,31% (5/16),20% (1/5),2/5,1/2,1/1,1/1,0/0
1999 Wimbledon QF,W vs Williams,38% (5/13),80% (4/5),1/2,50% (7/14),57% (4/7),2/3,1/1,0/1,1/1,0/0
1999 Roland Garros F,W vs Hingis,60% (9/15),89% (8/9),3/6,53% (8/15),25% (2/8),5/6,0/0,1/1,0/0,0/0
1999 Roland Garros SF,W vs Seles,33% (5/15),80% (4/5),0/2,25% (4/16),50% (2/4),4/4,2/2,2/2,1/1,0/0
1999 Indian Wells F,L vs Williams,20% (3/15),67% (2/3),0/2,27% (4/15),25% (1/4),2/2,1/1,1/2,0/0,1/2
1999 Tokyo QF,L vs Hingis,38% (5/13),80% (4/5),1/4,57% (8/14),25% (2/8),4/4,1/1,0/2,0/0,0/1
1999 Australian Open QF,L vs Seles,50% (5/10),40% (2/5),1/4,67% (6/9),17% (1/6),1/2,0/1,1/2,0/0,1/1
1998 WTA Tour Championships SF,L vs Davenport,58% (7/12),71% (5/7),2/6,58% (7/12),0% (0/7),2/4,0/0,0/1,0/0,0/1
1998 New Haven F,W vs Novotna,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/4,1/2,0/0,1/1,0/0
1997 Strasbourg F,W vs Lucic,70% (7/10),86% (6/7),2/3,50% (5/10),40% (2/5),5/6,2/2,1/1,1/1,0/0
1996 US Open F,W vs Seles,45% (5/11),60% (3/5),1/1,9% (1/11),0% (0/1),3/3,2/3,0/0,1/1,0/0
1996 US Open SF,W vs Hingis,55% (6/11),67% (4/6),1/1,30% (3/10),67% (2/3),3/3,1/1,1/1,0/0,0/0
1996 Wimbledon F,W vs Sanchez Vicario,50% (5/10),80% (4/5),1/2,27% (3/11),33% (1/3),4/4,2/3,0/0,1/2,0/0
1996 Wimbledon SF,W vs Date Krumm,50% (6/12),83% (5/6),0/4,31% (4/13),0% (0/4),2/4,1/1,0/0,1/1,0/0
1996 Roland Garros SF,W vs Martinez,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),3/5,1/1,0/0,0/0,0/0
1996 Key Biscayne F,W vs Rubin,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
1996 Indian Wells F,W vs Martinez,50% (6/12),67% (4/6),2/4,42% (5/12),20% (1/5),1/4,0/1,1/1,0/0,0/0
1995 WTA Tour Championships F,W vs Huber,50% (10/20),70% (7/10),1/3,43% (9/21),56% (5/9),5/6,2/2,1/2,1/1,0/0
1995 US Open F,W vs Seles,15% (2/13),50% (1/2),0/3,29% (4/14),25% (1/4),1/1,1/1,2/2,1/1,0/0
1999 (8 matches),,39.3%,71.4%,34.6%,40.0%,29.5%,76.9%,75.0%,58.3%,100.0%,50.0%
1998 (2 matches),,65.0%,76.9%,50.0%,47.6%,10.0%,62.5%,50.0%,0.0%,100.0%,0.0%
1997 (1 matches),,70.0%,85.7%,66.7%,50.0%,40.0%,83.3%,100.0%,100.0%,100.0%,-
1996 (7 matches),,54.2%,79.5%,53.3%,27.4%,25.0%,74.1%,72.7%,100.0%,75.0%,-
1995 (9 matches),,52.3%,77.2%,22.7%,32.2%,37.8%,72.2%,76.9%,87.5%,71.4%,100.0%
Career (121 matches),,50.9%,81.0%,37.6%,36.9%,30.5%,75.7%,73.7%,72.1%,72.0%,60.9%
