Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1999 Wimbledon F,L vs Davenport,3.6,3.6,3.7,47.5%,56.8%,33.3%,60.0%,49.0%,89.0%,19.0,20.0,-1.0,-11.1
1999 Wimbledon SF,W vs Lucic,3.1,2.9,3.3,55.0%,60.0%,28.6%,66.7%,61.2%,92.0%,24.0,18.5,-1.0,-16.7
1999 Wimbledon QF,W vs Williams,4.8,5.2,4.4,53.8%,41.5%,63.6%,60.0%,57.0%,91.0%,16.5,8.3,2.5,31.3
1999 Roland Garros F,W vs Hingis,5.7,5.1,6.3,51.3%,55.2%,51.6%,58.8%,41.8%,93.6%,26.5,12.9,-1.5,-10.0
1999 Roland Garros SF,W vs Seles,4.5,4.8,4.1,45.9%,51.3%,75.0%,52.6%,51.3%,96.5%,23.0,13.2,-1.0,-33.3
1999 Indian Wells F,L vs Williams,4.0,4.7,3.4,45.2%,44.0%,66.7%,50.0%,64.6%,83.8%,3.5,2.2,0.5,5.6
1999 Hanover QF,W vs Schett,3.5,3.8,3.1,55.4%,66.7%,77.8%,28.6%,55.1%,98.8%,3.0,3.2,1.0,100.0
1999 Tokyo QF,L vs Hingis,4.4,4.3,4.4,46.1%,48.5%,64.7%,47.6%,49.8%,96.8%,23.5,15.3,-0.5,-12.5
1999 Australian Open QF,L vs Seles,4.1,3.8,4.4,41.4%,34.5%,41.2%,72.7%,45.3%,96.7%,11.5,11.4,-2.0,-50.0
1999 Sydney R16,W vs Williams,3.9,3.3,4.3,48.0%,57.8%,66.7%,47.4%,67.7%,96.4%,13.0,5.8,0.5,50.0
1998 WTA Tour Championships SF,L vs Davenport,4.0,4.4,3.5,47.3%,58.5%,26.7%,58.3%,43.0%,93.2%,16.0,15.0,2.0,40.0
1998 Philadelphia F,W vs Davenport,4.1,3.9,4.3,57.1%,46.7%,50.0%,41.2%,40.2%,98.0%,8.5,6.5,0.0,0.0
1998 Leipzig F,W vs Tauziat,3.3,3.4,3.3,56.1%,63.3%,36.4%,66.7%,59.0%,84.8%,17.5,19.2,4.5,75.0
1998 New Haven F,W vs Novotna,4.4,4.9,3.9,59.6%,62.5%,90.0%,38.5%,58.4%,87.0%,15.5,14.6,4.0,44.4
1997 Strasbourg F,W vs Lucic,3.4,3.4,3.4,51.1%,64.7%,50.0%,72.7%,50.3%,99.0%,20.0,21.5,0.0,0.0
1996 WTA Tour Championships F,W vs Hingis,4.6,4.6,4.7,58.2%,54.0%,47.1%,50.0%,42.3%,96.8%,23.5,10.9,-1.0,-11.1
1996 US Open F,W vs Seles,4.0,4.1,3.9,58.7%,46.2%,35.7%,61.5%,60.1%,97.8%,7.0,5.2,0.5,25.0
1996 US Open SF,W vs Hingis,5.3,5.8,4.9,56.6%,51.4%,58.8%,45.8%,47.8%,94.7%,21.0,12.7,2.0,22.2
1996 Wimbledon SF,W vs Date Krumm,4.2,4.2,4.2,55.8%,51.1%,46.7%,45.0%,55.8%,94.2%,-6.5,-3.8,-0.5,-7.1
1996 Wimbledon F,W vs Sanchez Vicario,3.9,4.3,3.4,55.2%,41.9%,87.5%,36.4%,62.6%,88.0%,8.5,6.3,-1.5,-25.0
Career (158 matches),,4.8,4.8,4.8,53.0%,53.5%,55.6%,53.6%,50.3%,89.5%,13.3,9.1,1.6,11.7
