Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1999,42,33,9,78.6%,69-29,70.4%,525-346,60.3%,3-3,50.0%,0,,,,,,,,,,,,W (Roland Garros)
1998,42,33,9,78.6%,67-22,75.3%,481-288,62.5%,4-3,57.1%,0,,,,,,,,,,,,W (3x)
1997,20,16,4,80.0%,29-10,74.4%,209-144,59.2%,2-1,66.7%,0,,,,,,,,,,,,W (Strasbourg)
1996,59,54,5,91.5%,103-15,87.3%,693-365,65.5%,8-3,72.7%,0,,,,,,,,,,,,W (7x)
1995,49,47,2,95.9%,94-12,88.7%,606-298,67.0%,3-3,50.0%,0,,,,,,,,,,,,W (9x)
1994,64,58,6,90.6%,115-12,90.6%,742-312,70.4%,3-7,30.0%,0,,,,,,,,,,,,W (7x)
1993,82,76,6,92.7%,150-24,86.2%,979-462,67.9%,8-2,80.0%,0,,,,,,,,,,,,W (10x)
1992,78,71,7,91.0%,141-27,83.9%,953-466,67.2%,7-5,58.3%,0,,,,,,,,,,,,W (8x)
1991,73,65,8,89.0%,131-16,89.1%,851-369,69.8%,6-6,50.0%,0,,,,,,,,,,,,W (7x)
1990,77,72,5,93.5%,140-14,90.9%,903-394,69.6%,5-6,45.5%,0,,,,,,,,,,,,W (10x)
1989,88,86,2,97.7%,173-11,94.0%,1090-377,74.3%,2-2,50.0%,0,,,,,,,,,,,,W (13x)
1988,75,72,3,96.0%,144-11,92.9%,908-311,74.5%,4-2,66.7%,0,,,,,,,,,,,,W (11x)
1987,77,75,2,97.4%,148-12,92.5%,942-379,71.3%,3-4,42.9%,0,,,,,,,,,,,,W (11x)
1986,70,64,6,91.4%,124-25,83.2%,827-427,65.9%,6-7,46.2%,0,,,,,,,,,,,,W (8x)
1985,53,40,13,75.5%,77-33,70.0%,575-401,58.9%,10-3,76.9%,0,,,,,,,,,,,,F (3x)
1984,35,22,13,62.9%,45-35,56.3%,383-346,52.5%,4-2,66.7%,0,,,,,,,,,,,,W (Los Angeles Olympics)
1983,13,6,7,46.2%,11-14,44.0%,102-112,47.7%,2-1,66.7%,0,,,,,,,,,,,,R16 (3x)
1982,6,2,4,33.3%,5-8,38.5%,52-60,46.4%,0-0,-,0,,,,,,,,,,,,F (Landshut)
1981,2,1,1,50.0%,3-2,60.0%,24-24,50.0%,0-0,-,0,,,,,,,,,,,,R16 (Neumunster Indoors)
Career,1005,893,112,88.9%,1769-332,84.2%,11845-5881,66.8%,80-60,57.1%,0,,,,,,,,,,,,
