Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Jun-1999,Wimbledon,Grass,F,3,2,(3) Lindsay Davenport [USA] d. (2) Graf,6-4 7-5,,,,,,,,
24-May-1999,Roland Garros,Clay,F,6,1,(6) Graf d. (1) Martina Hingis [SUI],4-6 7-5 6-2,,,,,,,,
26-Aug-1996,US Open,Hard,F,1,1,(1) Graf d. (2) Monica Seles [USA],7-5 6-4,,,,,,,,
24-Jun-1996,Wimbledon,Grass,F,1,3,(1) Graf d. (4) Arantxa Sanchez Vicario [ESP],6-3 7-5,,,,,,,,
27-May-1996,Roland Garros,Clay,F,1,3,(1) Graf d. (4) Arantxa Sanchez Vicario [ESP],6-3 6-7(4) 10-8,,,,,,,,
28-Aug-1995,US Open,Hard,F,1,1,(1) Graf d. (2) Monica Seles [USA],7-6 0-6 6-3,,,,,,,,
26-Jun-1995,Wimbledon,Grass,F,1,2,(1) Graf d. (2) Arantxa Sanchez Vicario [ESP],4-6 6-1 7-5,,,,,,,,
29-May-1995,Roland Garros,Clay,F,2,1,(2) Graf d. (1) Arantxa Sanchez Vicario [ESP],7-5 4-6 6-0,,,,,,,,
29-Aug-1994,US Open,Hard,F,1,2,(2) Arantxa Sanchez Vicario [ESP] d. (1) Graf,1-6 7-6 6-4,,,,,,,,
17-Jan-1994,Australian Open,Hard,F,1,2,(1) Graf d. (2) Arantxa Sanchez Vicario [ESP],6-0 6-2,,,,,,,,
18-Jan-1993,Australian Open,Hard,F,2,1,(1) Monica Seles [USA] d. (2) Graf,4-6 6-3 6-2,,,,,,,,
22-Jun-1992,Wimbledon,Grass,F,2,1,(2) Graf d. (1) Monica Seles [USA],6-2 6-1,,,,,,,,
25-May-1992,Roland Garros,Clay,F,2,1,(1) Monica Seles [USA] d. (2) Graf,6-2 3-6 10-8,,,,,,,,
24-Jun-1991,Wimbledon,Grass,F,2,3,(1) Graf d. (2) Gabriela Sabatini [ARG],6-4 3-6 8-6,,,,,,,,
28-Aug-1989,US Open,Hard,F,1,2,(1) Graf d. (2) Martina Navratilova [USA],3-6 7-5 6-1,,,,,,,,
26-Jun-1989,Wimbledon,Grass,F,1,2,(1) Graf d. (2) Martina Navratilova [USA],6-2 6-7 6-1,,,,,,,,
20-Jun-1988,Wimbledon,Grass,F,1,2,(1) Graf d. (2) Martina Navratilova [USA],5-7 6-2 6-1,,,,,,,,
01-Sep-1987,US Open,Hard,F,1,2,(2) Martina Navratilova [USA] d. (1) Graf,7-6(4) 6-1,,,,,,,,
22-Jun-1987,Wimbledon,Grass,F,2,1,(1) Martina Navratilova [USA] d. (2) Graf,7-5 6-3,,,,,,,,
25-May-1987,Roland Garros,Clay,F,2,1,(2) Graf d. (1) Martina Navratilova [USA],6-4 4-6 8-6,,,,,,,,
