Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,53,47,6,88.7%,1,1,0,100.0%,1983,1999,W,0,,,,,,,,,,
Roland Garros,16,Clay,97,87,10,89.7%,21,11,10,52.4%,1983,1999,W,0,,,,,,,,,,
Wimbledon,15,Grass,83,75,8,90.4%,9,5,4,55.6%,1983,1999,W,0,,,,,,,,,,
US Open,15,Hard,83,73,10,88.0%,16,8,8,50.0%,1983,1998,W,0,,,,,,,,,,
Olympics,3,,16,15,1,93.8%,1,1,0,100.0%,1984,1992,W,0,,,,,,,,,,
Fed Cup,7,,22,20,2,90.9%,3,1,2,33.3%,1986,1996,,0,,,,,,,,,,
Berlin,15,Clay,63,56,7,88.9%,7,5,2,71.4%,1982,1999,W,0,,,,,,,,,,
Key Biscayne,11,Hard,58,52,6,89.7%,9,6,3,66.7%,1985,1999,W,0,,,,,,,,,,
Brighton,10,Carpet,37,33,4,89.2%,6,4,2,66.7%,1983,1995,W,0,,,,,,,,,,
Amelia Island,9,Clay,39,33,6,84.6%,6,3,3,50.0%,1984,1992,W,0,,,,,,,,,,
Hamburg,8,Clay,38,36,2,94.7%,5,2,3,40.0%,1987,1994,W,0,,,,,,,,,,
Virginia Slims Championships,8,Carpet,23,18,5,78.3%,2,0,2,0.0%,1987,1994,W,0,,,,,,,,,,
