Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
1999,,,5,2309,5,2181,4,2179,3,2056,,
1998,9,2261,4,2270,5,2143,,,3,2016,,
1997,28,888,2,2268,2,2264,2,2210,,,,
1996,1,4649,1,2495,1,2387,1,2379,1,2274,,
1995,1,393,1,2458,1,2366,1,2347,1,2234,,
1994,1,353,2,2390,1,2359,1,2337,1,2226,,
1993,1,409,1,2534,1,2414,1,2418,1,2316,,
1992,2,252,2,2497,2,2355,2,2390,1,2282,,
1991,2,219,1,2472,1,2343,2,2364,1,2246,,
1990,1,278,1,2508,1,2382,1,2377,1,2227,,
1989,1,300,1,2609,1,2474,1,2460,1,2324,,
1988,1,325,1,2566,1,2414,1,2438,2,2260,,
1987,1,280,1,2537,1,2351,1,2415,2,2163,,
1986,3,201,3,2388,3,2206,3,2259,,,,
1985,6,,7,2131,7,2012,7,2016,12,1879,,
1984,22,,23,1916,18,1834,25,1815,19,1774,,
1983,,,91,1686,103,1558,57,1667,78,1590,,
