Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,222,157,65,70.7%,325-158,67.3%,2523-1830,58.0%,21-25,45.7%,0,,,,,,,,,,,
Clay,65,31,34,47.7%,69-70,49.6%,636-626,50.4%,5-6,45.5%,0,,,,,,,,,,,
Grass,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,
Carpet,7,2,5,28.6%,6-12,33.3%,76-98,43.7%,2-0,100.0%,0,,,,,,,,,,,
Finals,21,12,9,57.1%,22-22,50.0%,205-199,50.7%,2-2,50.0%,0,,,,,,,,,,,
Semi-finals,38,21,17,55.3%,47-37,56.0%,402-375,51.7%,5-5,50.0%,0,,,,,,,,,,,
Quarter-finals,52,38,14,73.1%,79-35,69.3%,617-458,57.4%,9-6,60.0%,0,,,,,,,,,,,
vs Righties,186,108,78,58.1%,234-175,57.2%,2005-1750,53.4%,21-23,47.7%,0,,,,,,,,,,,
vs Lefties,28,17,11,60.7%,33-24,57.9%,280-240,53.8%,3-2,60.0%,0,,,,,,,,,,,
