Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 El Espinar Segovia F,L vs Rus,14% (2/14),100% (2/2),1/5,46% (6/13),0% (0/6),1/2,0/0,1/3,0/0,0/0
2019 W25 Porto R32,W vs Lee,88% (7/8),100% (7/7),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W25 Palmela R16,W vs Sekulic,100% (7/7),100% (7/7),2/2,38% (3/8),33% (1/3),5/6,1/2,0/0,0/1,0/0
2019 W15 Madrid R32,W vs Harvison,28% (5/18),60% (3/5),0/1,28% (5/18),60% (3/5),2/2,2/3,1/1,1/1,0/0
2019 W25 Figueira Da Foz R16,L vs Eikeri,27% (3/11),100% (3/3),1/4,45% (5/11),20% (1/5),1/3,0/0,2/2,0/0,1/1
2019 W25 Bolton R32,L vs Diatchenko,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,0/0
2017 Hammamet $15K SF,W vs Benoit,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),2/2,0/0,0/0,0/0,0/0
2017 Hammamet $15K QF,W vs Yerolymos,57% (8/14),88% (7/8),1/3,36% (5/14),40% (2/5),4/6,1/2,1/1,0/1,0/0
2017 Hammamet $15K R32,W vs Tarasova,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2017 Castellon $15K R16,L vs Bucsa,22% (2/9),50% (1/2),1/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2017 Castellon $15K R32,W vs Wang,55% (6/11),100% (6/6),3/4,45% (5/11),20% (1/5),6/6,2/2,1/1,1/1,0/0
2017 Sofia $25K R16,L vs Pieri,29% (2/7),50% (1/2),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/1
2017 Sofia $25K R32,W vs Ivanova,60% (6/10),83% (5/6),1/3,50% (5/10),40% (2/5),2/5,2/3,0/0,1/1,0/0
2017 Woking $25K R32,L vs Torro Flor,18% (3/17),67% (2/3),1/1,29% (5/17),60% (3/5),2/2,1/1,3/4,0/0,2/2
2017 Istanbul $60K R16,L vs Baindl,50% (4/8),75% (3/4),2/6,88% (7/8),0% (0/7),0/3,0/0,0/1,0/0,0/1
2017 Istanbul $60K R32,W vs Mitu,63% (5/8),80% (4/5),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R32,L vs Golubovskaya,44% (4/9),50% (2/4),1/5,60% (6/10),0% (0/6),0/2,0/0,0/1,0/0,0/1
2017 Sharm El Sheikh $15K SF,L vs Swan,44% (8/18),50% (4/8),1/3,33% (6/18),17% (1/6),4/4,1/1,3/5,0/0,1/2
2017 Sharm El Sheikh $15K QF,W vs Hatouka,45% (5/11),80% (4/5),1/2,27% (3/11),0% (0/3),3/4,1/2,2/2,0/1,0/0
2017 Sharm El Sheikh $15K R32,W vs Cascino,54% (7/13),71% (5/7),0/2,25% (3/12),0% (0/3),4/4,1/1,0/1,0/0,0/0
2019 (6 matches),,37.9%,88.0%,29.4%,40.6%,26.9%,76.5%,60.0%,71.4%,50.0%,100.0%
2017 (19 matches),,46.1%,76.6%,32.8%,44.1%,22.2%,70.8%,77.8%,60.7%,71.4%,58.3%
2016 (30 matches),,54.6%,78.7%,34.5%,44.6%,19.4%,70.6%,77.8%,57.7%,75.0%,55.6%
2015 (15 matches),,57.7%,86.1%,33.3%,34.4%,31.1%,77.8%,81.8%,55.6%,77.8%,100.0%
2014 (4 matches),,63.6%,90.5%,50.0%,35.5%,45.5%,87.5%,75.0%,0.0%,100.0%,0.0%
Career (74 matches),,51.7%,81.0%,33.7%,41.8%,23.6%,73.7%,77.6%,58.3%,74.2%,61.5%
