Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2024-10-28),1303,6,,,,,,,,,1131,25,,
2023,942,21,,,,,,,,,,,,
2022,449,97,,,,,,,,,,,,
2021,584,73,,,,,,,,,,,,
2020,469,91,,,,,,,,,375,204,,
2019,479,82,,,,,,,,,323,221,,
2018,457,57,,,,,,,,,305,212,,
2017,690,29,,,,,,,,,419,125,,
2016,382,95,,,,,,,,,466,95,,
2015,307,137,,,,,,,,,284,209,,
2014,666,27,,,,,,,,,404,104,,
2011,,,,,,,,,,,720,37,,
