Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Australian Open R128,L vs Laaksonen,34,49,0.7,12.6%,18.1%,26,43,0.6,11.1%,18.4%,9.4%,1.7%,1.2,18.9%,15.9%
2018 St. Petersburg R32,L vs Youzhny,29,22,1.3,20.0%,15.2%,23,20,1.2,18.1%,15.7%,14.2%,3.1%,1.2,16.6%,13.8%
2018 US Open R128,L vs Thiem,14,25,0.6,9.5%,16.9%,9,24,0.4,7.1%,18.9%,2.4%,4.7%,1.9,26.4%,14.2%
2018 Wimbledon R128,L vs Schwartzman,17,31,0.5,11.4%,20.8%,12,27,0.4,9.2%,20.8%,3.8%,4.6%,1.8,24.2%,13.4%
2018 Roland Garros R128,L vs Pavlasek,30,55,0.5,12.0%,21.9%,30,55,0.5,13.5%,24.7%,,,0.8,12.0%,14.3%
2018 Marrakech R16,L vs Sousa,27,24,1.1,14.9%,13.3%,21,21,1.0,12.7%,12.7%,6.0%,4.8%,0.8,12.7%,16.6%
2018 Sofia F,W vs Copil,32,19,1.7,14.5%,8.6%,20,17,1.2,11.0%,9.4%,7.7%,2.2%,1.2,19.0%,15.8%
2017 Eckental CH R32,W vs Maamoun,22,24,0.9,14.5%,15.8%,14,22,0.6,10.4%,16.4%,7.5%,3.0%,0.4,9.9%,23.7%
2016 Australian Open R64,L vs Berdych,17,20,0.9,10.8%,12.7%,10,18,0.6,7.6%,13.7%,4.6%,2.3%,2.2,27.4%,12.7%
2015 Mons CH R16,L vs Struff,29,24,1.2,20.6%,17.0%,22,22,1.0,18.2%,18.2%,10.7%,4.1%,1.6,17.7%,11.3%
Career (10 matches),,251,293,0.9,13.8%,16.1%,187,269,0.7,11.9%,17.1%,6.4%,2.8%,1.2,18.1%,15.3%
