Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R128,L vs Thiem,103.6,113.5,8.5,114.5,111.2,124,87,89.7,6.4,,97.0,105,78
2016 Australian Open R64,L vs Berdych,109.6,123.1,4.4,,,131,112,95.1,6.8,,,115,83
Career (2 matches),,106.8,118.2,6.5,114.5,111.2,131,87,92.8,6.6,,97.0,115,78
