Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,2-2,50.0%,19-20,48.7%,1-0,100.0%,0,,,,,,,,,,,,
2025,1,0,1,0.0%,1-2,33.3%,16-16,50.0%,0-1,0.0%,0,,,,,,,,,,,,
2024,2,1,1,50.0%,2-3,40.0%,21-27,43.8%,0-0,-,0,,,,,,,,,,,,
2023,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,
2022,3,1,2,33.3%,3-5,37.5%,33-38,46.5%,0-0,-,3,74.3%,19.4%,5.6%,1.4%,56.1%,67.5%,54.3%,61.7%,33.9%,47.7%,0.89,R16 (Marrakech)
2021,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,66.7%,25.0%,0.0%,1.0%,68.3%,56.3%,48.5%,53.8%,40.5%,47.9%,0.88,
2020,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,60.0%,10.0%,5.9%,1.5%,69.1%,61.7%,47.6%,57.4%,29.1%,44.7%,0.68,
2019,5,1,4,20.0%,4-9,30.8%,58-73,44.3%,1-2,33.3%,3,70.7%,15.9%,5.7%,3.4%,61.3%,68.8%,47.5%,60.5%,32.1%,45.9%,0.81,
2018,33,14,19,42.4%,30-48,38.5%,365-423,46.3%,8-8,50.0%,32,76.4%,16.3%,7.5%,2.4%,58.8%,69.9%,52.0%,62.6%,32.5%,47.8%,0.87,W (Sofia)
2017,6,4,2,66.7%,8-7,53.3%,70-65,51.9%,0-1,0.0%,6,80.0%,27.1%,6.9%,3.7%,53.9%,72.3%,52.6%,63.2%,38.7%,51.2%,1.05,SF (Moscow)
2016,11,6,5,54.5%,16-15,51.6%,155-161,49.1%,6-1,85.7%,11,81.7%,16.4%,8.3%,2.3%,59.1%,73.1%,52.8%,64.8%,33.5%,49.6%,0.95,R16 (2x)
2015,3,2,1,66.7%,7-4,63.6%,54-52,50.9%,2-0,100.0%,0,,,,,,,,,,,,
2014,5,3,2,60.0%,12-9,57.1%,109-101,51.9%,1-0,100.0%,1,46.7%,40.0%,2.9%,2.9%,62.1%,59.4%,33.3%,49.5%,45.2%,47.4%,0.89,
2013,4,2,2,50.0%,4-5,44.4%,46-51,47.4%,2-1,66.7%,4,82.6%,12.5%,6.8%,2.2%,63.2%,70.1%,53.8%,64.1%,30.2%,47.8%,0.84,R16 (2x)
Career,78,35,43,44.9%,89-115,43.6%,973-1067,47.7%,21-15,58.3%,62,76.9%,17.7%,7.1%,2.5%,59.1%,70.0%,51.8%,62.5%,33.5%,48.4%,0.90,
