Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,6.6%,1.6%,75.4%,67.4%,20.0%,55.7%,21.3%,40.7%,0.48,R32 (Lugano)
2025,6,2,4,33.3%,5-8,38.5%,55-67,45.1%,1-1,50.0%,6,69.0%,22.6%,6.2%,3.1%,64.1%,68.3%,44.9%,59.9%,36.6%,47.7%,0.91,QF (Manama 2)
2024,5,1,4,20.0%,3-8,27.3%,45-59,43.3%,1-0,100.0%,5,69.2%,15.7%,4.2%,2.4%,58.5%,66.5%,47.1%,58.5%,35.8%,47.2%,0.86,R16 (Skopje)
2023,8,2,6,25.0%,5-12,29.4%,78-97,44.6%,1-4,20.0%,8,73.3%,19.5%,5.1%,2.6%,62.0%,67.1%,53.7%,62.0%,35.0%,48.2%,0.92,R16 (2x)
2022,27,8,19,29.6%,20-38,34.5%,236-311,43.1%,7-1,87.5%,27,69.4%,15.9%,5.8%,2.1%,62.9%,68.2%,48.2%,60.8%,32.8%,47.3%,0.84,SF (Forli 5)
2021,50,27,23,54.0%,58-52,52.7%,546-523,51.1%,11-5,68.8%,49,75.3%,26.7%,4.9%,2.6%,60.0%,68.9%,52.4%,62.3%,39.7%,50.8%,1.05,SF (2x)
2020,12,7,5,58.3%,16-12,57.1%,145-130,52.7%,2-2,50.0%,12,83.2%,21.6%,8.1%,1.9%,64.8%,71.9%,53.7%,65.5%,35.7%,50.8%,1.03,QF (Cherbourg)
2019,26,10,16,38.5%,25-36,41.0%,285-316,47.4%,2-6,25.0%,26,78.7%,17.9%,6.3%,3.0%,59.9%,71.1%,51.3%,63.2%,34.9%,48.9%,0.95,SF (Puerto Vallarta)
2018,14,8,6,57.1%,17-15,53.1%,166-160,50.9%,3-3,50.0%,14,82.9%,21.3%,7.5%,3.3%,58.9%,76.3%,49.0%,65.1%,36.7%,50.8%,1.05,SF (Almaty)
2017,41,25,16,61.0%,55-40,57.9%,512-467,52.3%,13-10,56.5%,41,85.3%,19.7%,9.6%,3.1%,57.6%,76.5%,53.2%,66.7%,35.7%,50.9%,1.07,W (Guadalajara)
2016,29,16,13,55.2%,36-31,53.7%,342-322,51.5%,5-3,62.5%,29,78.9%,23.5%,6.9%,3.3%,60.6%,70.5%,53.8%,63.9%,37.2%,50.5%,1.03,SF (4x)
2015,58,37,21,63.8%,81-56,59.1%,714-670,51.6%,19-5,79.2%,58,80.9%,21.3%,8.3%,2.7%,59.7%,72.9%,52.6%,64.7%,36.5%,50.6%,1.03,W (Recanati)
2014,22,11,11,50.0%,27-29,48.2%,274-281,49.4%,6-5,54.5%,22,78.3%,21.3%,9.4%,2.8%,60.8%,72.7%,51.3%,64.3%,36.2%,50.0%,1.01,SF (Eckental)
2013,16,4,12,25.0%,11-25,30.6%,153-197,43.7%,3-5,37.5%,16,67.8%,19.9%,6.0%,3.4%,60.3%,66.4%,46.8%,58.6%,36.6%,47.4%,0.88,R16 (4x)
2012,16,9,7,56.3%,19-19,50.0%,190-185,50.7%,3-4,42.9%,16,82.0%,20.0%,9.8%,3.1%,64.3%,69.0%,55.6%,64.2%,35.2%,49.9%,0.98,F (Yokohama)
2011,14,9,5,64.3%,20-14,58.8%,171-149,53.4%,3-2,60.0%,14,78.2%,28.9%,8.5%,2.8%,65.2%,68.3%,57.1%,64.4%,40.0%,51.8%,1.12,SF (2x)
2010,3,0,3,0.0%,2-6,25.0%,29-45,39.2%,0-0,-,3,59.5%,18.9%,4.7%,3.2%,63.4%,62.7%,37.3%,53.4%,31.6%,44.1%,0.68,R32 (3x)
2009,1,0,1,0.0%,1-2,33.3%,16-15,51.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (Sarajevo)
2008,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Sarajevo)
2007,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R32 (Mantova)
Career,351,176,175,50.1%,401-409,49.5%,3980-4032,49.7%,80-58,58.0%,347,78.2%,21.4%,7.4%,2.8%,60.7%,71.1%,51.8%,63.5%,36.5%,49.9%,1.00,
