Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,12,5,7,41.7%,6,3,3,50.0%,2013,2022,R64,7,0.75,5.9%,2.0%,59.8%,65.0%,56.0%,61.4%,28.9%,69.7%,36.0%
Roland Garros,7,Clay,10,3,7,30.0%,4,3,1,75.0%,2013,2022,R128,6,0.85,4.0%,1.8%,58.9%,64.1%,54.4%,60.1%,34.1%,56.3%,37.0%
Wimbledon,7,Grass,8,1,7,12.5%,3,0,3,0.0%,2013,2022,R128,3,0.75,4.8%,3.5%,56.7%,61.1%,45.0%,54.1%,34.3%,21.1%,19.2%
US Open,6,Hard,11,5,6,45.5%,5,2,3,40.0%,2013,2019,R128,6,0.91,6.0%,3.4%,57.5%,68.1%,45.8%,58.6%,37.5%,63.6%,43.6%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.42,0.0%,3.4%,55.2%,65.6%,30.8%,50.0%,20.9%,42.9%,0.0%
Davis Cup,12,,27,13,14,48.1%,15,10,5,66.7%,2014,2026,,12,0.95,8.0%,2.2%,62.1%,71.8%,52.8%,64.6%,33.7%,64.9%,36.5%
Sofia,4,Hard,15,11,4,73.3%,8,5,3,62.5%,2016,2022,W,15,1.06,7.7%,2.5%,57.3%,76.1%,55.3%,67.3%,34.7%,64.0%,40.7%
Marrakech,2,Clay,6,4,2,66.7%,1,1,0,100.0%,2018,2022,R16,6,0.96,5.7%,2.0%,57.5%,68.3%,46.8%,59.1%,39.4%,56.6%,40.3%
Antalya,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2018,2021,R16,3,1.08,9.2%,1.0%,62.6%,67.2%,57.5%,63.6%,39.3%,40.0%,20.0%
Moscow,4,Hard,12,8,4,66.7%,7,3,4,42.9%,2016,2019,SF,11,1.03,8.6%,2.6%,58.7%,74.4%,53.6%,65.8%,35.1%,72.6%,40.7%
Marseille,2,Hard,4,2,2,50.0%,2,2,0,100.0%,2014,2019,Q3,4,1.05,5.7%,1.1%,58.8%,70.8%,54.6%,64.1%,37.6%,56.0%,38.9%
Doha,3,Hard,11,7,4,63.6%,4,3,1,75.0%,2016,2018,QF,11,1.01,7.3%,3.5%,63.1%,69.9%,56.2%,64.8%,35.6%,68.1%,33.3%
