Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Lexington KY R16,L vs Khazaniuk,43% (3/7),33% (1/3),1/5,100% (7/7),0% (0/7),0/1,0/0,0/2,0/0,0/1
2019 W25 Shenzhen R32,W vs Guo,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 W60 Fukuoka R32,L vs Broady,27% (3/11),67% (2/3),2/3,40% (4/10),25% (1/4),0/1,0/0,0/0,0/0,0/0
2019 W25 Osaka R32,L vs Wang,22% (2/9),100% (2/2),1/4,67% (6/9),17% (1/6),1/2,0/0,1/2,0/0,0/1
2019 W25 Kashiwa R16,L vs Marino,44% (4/9),50% (2/4),1/4,67% (6/9),17% (1/6),1/2,0/0,2/3,0/0,1/2
2019 W25 Kashiwa R32,W vs Ureke,60% (6/10),83% (5/6),1/2,40% (4/10),50% (2/4),3/3,0/1,0/0,0/1,0/0
2019 W25 Hong Kong QF,L vs Lopatetskaya,56% (5/9),80% (4/5),3/6,89% (8/9),13% (1/8),0/4,0/0,1/2,0/0,1/1
2019 W25 Hong Kong R32,W vs Jaksic,57% (8/14),100% (8/8),3/4,43% (6/14),33% (2/6),5/8,2/3,0/0,1/1,0/0
2018 Nanchang R32,L vs Han,63% (5/8),60% (3/5),3/7,88% (7/8),0% (0/7),1/3,0/0,0/0,0/0,0/0
2018 Zhengzhou R32,L vs Wang,50% (4/8),25% (1/4),1/4,63% (5/8),0% (0/5),1/1,0/0,1/2,0/0,1/1
2018 Taipei R32,L vs Putintseva,33% (3/9),67% (2/3),1/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2017 Mumbai R16,L vs Broady,13% (1/8),100% (1/1),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,1/1
2017 Toyota $60K SF,L vs Zidansek,0% (0/7),- (0/0),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2017 Toyota $60K QF,W vs Galfi,20% (3/15),67% (2/3),0/1,25% (4/16),50% (2/4),2/2,1/1,2/3,1/1,2/2
2017 Toyota $60K R32,W vs Minokoshi,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),6/6,2/2,0/0,1/1,0/0
2017 Hamamatsu $25K QF,L vs Cheong,22% (2/9),50% (1/2),0/3,60% (6/10),17% (1/6),0/1,0/0,1/3,0/0,1/2
2017 Nanao $25K F,L vs Zhao,38% (3/8),67% (2/3),1/4,78% (7/9),14% (1/7),0/2,0/0,1/3,0/0,0/1
2017 Nonthaburi $25K SF,L vs Yuan,36% (4/11),50% (2/4),1/4,64% (7/11),43% (3/7),1/2,0/0,1/1,0/0,1/1
2017 Nonthaburi $25K QF,W vs Tan,50% (5/10),80% (4/5),0/1,30% (3/10),67% (2/3),2/2,0/0,0/0,0/0,0/0
2017 Nonthaburi $25K R32,W vs Choi,73% (8/11),75% (6/8),2/4,50% (5/10),20% (1/5),3/5,0/0,0/0,0/0,0/0
2019 (8 matches),,48.7%,78.4%,42.9%,54.7%,19.5%,56.0%,60.0%,44.4%,50.0%,40.0%
2018 (3 matches),,48.0%,50.0%,31.3%,72.0%,5.6%,50.0%,-,66.7%,-,100.0%
2017 (27 matches),,48.2%,80.5%,36.2%,51.2%,26.9%,67.4%,68.0%,59.3%,64.3%,72.7%
2016 (20 matches),,51.5%,80.6%,41.9%,50.5%,20.2%,62.5%,63.2%,52.6%,75.0%,33.3%
2015 (4 matches),,67.4%,86.2%,41.7%,43.9%,27.8%,72.2%,0.0%,66.7%,0.0%,-
Career (84 matches),,50.2%,80.1%,37.7%,50.8%,21.9%,66.0%,64.3%,58.3%,63.6%,55.9%
