Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,0,3,0.0%,0-6,0.0%,17-37,31.5%,0-0,-,3,29.6%,33.3%,1.1%,2.8%,71.5%,48.4%,31.4%,43.6%,42.8%,43.2%,0.76,R32 (3x)
2024,4,2,2,50.0%,5-5,50.0%,44-43,50.6%,0-0,-,0,,,,,,,,,,,,QF (W35 Kyoto)
2023,10,5,5,50.0%,10-11,47.6%,91-82,52.6%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2022,20,8,12,40.0%,19-26,42.2%,184-224,45.1%,4-2,66.7%,0,,,,,,,,,,,,SF (W15 Yeongwol)
2021,11,2,9,18.2%,8-19,29.6%,104-132,44.1%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2020,8,3,5,37.5%,5-11,31.3%,70-81,46.4%,0-1,0.0%,0,,,,,,,,,,,,QF (W25 Hong Kong)
2019,30,13,17,43.3%,29-39,42.6%,315-325,49.2%,1-8,11.1%,0,,,,,,,,,,,,W (W25 Nanao)
2018,40,19,21,47.5%,42-48,46.7%,403-428,48.5%,3-4,42.9%,1,37.5%,12.5%,2.0%,10.0%,62.0%,51.6%,36.8%,46.0%,37.7%,41.4%,0.70,F (Makinohara $25K)
2017,52,32,20,61.5%,67-48,58.3%,557-469,54.3%,4-3,57.1%,2,50.0%,43.8%,1.9%,9.7%,58.3%,53.3%,44.2%,49.5%,44.8%,47.1%,0.89,F (2x)
2016,29,16,13,55.2%,37-28,56.9%,318-284,52.8%,2-5,28.6%,2,63.2%,33.3%,3.4%,5.9%,67.8%,63.7%,47.4%,58.5%,45.8%,52.1%,1.10,SF (4x)
2015,26,13,13,50.0%,32-28,53.3%,283-259,52.2%,3-3,50.0%,0,,,,,,,,,,,,SF (Fukuoka $50K)
2014,49,29,20,59.2%,65-44,59.6%,525-430,55.0%,6-3,66.7%,1,-,-,3.0%,8.9%,52.5%,66.0%,41.7%,54.5%,41.9%,48.5%,0.92,W (Tsukuba 25K)
2013,39,22,17,56.4%,49-39,55.7%,419-377,52.6%,4-4,50.0%,0,,,,,,,,,,,,F (Karuizawa 25K)
2012,45,27,18,60.0%,61-44,58.1%,508-461,52.4%,5-1,83.3%,0,,,,,,,,,,,,F (Karuizawa 25K)
2011,24,13,11,54.2%,28-26,51.9%,255-234,52.1%,2-1,66.7%,0,,,,,,,,,,,,F (Hamanako 25K)
2010,40,28,12,70.0%,60-34,63.8%,482-377,56.1%,8-4,66.7%,0,,,,,,,,,,,,W (2x)
2009,49,36,13,73.5%,76-37,67.3%,588-430,57.8%,6-7,46.2%,0,,,,,,,,,,,,W (2x)
2008,23,13,10,56.5%,28-23,54.9%,248-211,54.0%,3-2,60.0%,0,,,,,,,,,,,,SF (Tsukuba 25K)
2007,44,29,15,65.9%,65-36,64.4%,511-400,56.1%,3-4,42.9%,0,,,,,,,,,,,,W (Miyazaki 25K)
2006,45,26,19,57.8%,59-44,57.3%,497-440,53.0%,1-1,50.0%,0,,,,,,,,,,,,F (Ho Chi Minh City 25K)
2005,30,18,12,60.0%,40-28,58.8%,307-266,53.6%,1-0,100.0%,0,,,,,,,,,,,,SF (Makinohara 25K)
2004,20,13,7,65.0%,28-20,58.3%,237-196,54.7%,1-3,25.0%,0,,,,,,,,,,,,F (Inchon 10K)
2003,2,0,2,0.0%,1-4,20.0%,15-28,34.9%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2002,3,1,2,33.3%,4-4,50.0%,33-34,49.3%,0-0,-,0,,,,,,,,,,,,R16 (Toronto 10K)
2001,7,3,4,42.9%,6-9,40.0%,66-65,50.4%,0-0,-,0,,,,,,,,,,,,R16 (3x)
2000,4,1,3,25.0%,3-6,33.3%,40-51,44.0%,1-2,33.3%,0,,,,,,,,,,,,R16 (Saga 25K)
Career,657,372,285,56.6%,827-667,55.4%,7117-6364,52.8%,59-60,49.6%,9,44.3%,33.3%,2.2%,6.5%,63.9%,55.7%,40.2%,50.1%,43.1%,46.7%,0.86,
