Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Lexington KY R16,L vs Khazaniuk,0% (0/1),33% (1/3),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Shenzhen R32,W vs Guo,78% (7/9),63% (5/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W60 Fukuoka R32,L vs Broady,70% (7/10),67% (2/3),0/0,0/0,50% (3/6),1/3,1/2,71% (5/7),14% (1/7)
2019 W25 Osaka R32,L vs Wang,50% (4/8),67% (2/3),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2019 W25 Kashiwa R16,L vs Marino,80% (4/5),29% (2/7),0/0,0/0,44% (4/9),3/5,0/1,- (0/0),- (0/0)
2019 W25 Kashiwa R32,W vs Ureke,80% (8/10),56% (5/9),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Hong Kong QF,L vs Lopatetskaya,100% (2/2),57% (4/7),0/0,0/0,50% (7/14),1/3,1/2,- (0/0),- (0/0)
2019 W25 Hong Kong R32,W vs Jaksic,45% (10/22),57% (8/14),2/4,1/1,67% (8/12),2/3,0/0,50% (5/10),40% (4/10)
2018 Nanchang R32,L vs Han,14% (1/7),33% (3/9),0/0,0/0,53% (8/15),1/3,1/2,- (0/0),- (0/0)
2018 Zhengzhou R32,L vs Wang,43% (3/7),13% (1/8),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2018 Taipei R32,L vs Putintseva,36% (4/11),67% (2/3),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2017 Mumbai R16,L vs Broady,38% (3/8),100% (1/1),0/0,0/0,44% (4/9),2/4,0/1,- (0/0),- (0/0)
2017 Toyota $60K SF,L vs Zidansek,29% (2/7),- (0/0),0/0,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2017 Toyota $60K QF,W vs Galfi,56% (14/25),40% (2/5),2/3,1/2,67% (4/6),1/2,1/1,100% (4/4),75% (3/4)
2017 Toyota $60K R32,W vs Minokoshi,40% (6/15),75% (6/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2017 Hamamatsu $25K QF,L vs Cheong,45% (5/11),25% (1/4),0/0,0/0,55% (6/11),2/4,0/1,- (0/0),- (0/0)
2017 Nanao $25K F,L vs Zhao,75% (3/4),50% (2/4),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2017 Nonthaburi $25K SF,L vs Yuan,50% (7/14),33% (2/6),0/0,0/0,71% (10/14),0/2,0/1,- (0/0),- (0/0)
2017 Nonthaburi $25K QF,W vs Tan,64% (9/14),57% (4/7),2/4,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2017 Nonthaburi $25K R32,W vs Choi,60% (6/10),43% (6/14),2/5,1/1,50% (4/8),0/0,0/0,100% (3/3),100% (4/4)
2019 (8 matches),,62.7%,53.7%,66.7%,75.0%,49.2%,42.1%,37.5%,58.8%,29.4%
2018 (3 matches),,32.0%,30.0%,-,-,46.9%,25.0%,25.0%,-,-
2017 (27 matches),,53.5%,47.6%,46.5%,42.9%,54.5%,50.0%,20.0%,61.3%,63.6%
2016 (20 matches),,56.2%,53.5%,62.2%,58.8%,50.9%,40.0%,16.7%,51.9%,48.3%
2015 (4 matches),,57.1%,55.6%,58.3%,100.0%,59.4%,0.0%,0.0%,0.0%,50.0%
Career (84 matches),,54.7%,51.1%,54.2%,51.8%,51.8%,44.3%,33.9%,52.9%,57.3%
