Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-09-29),1161,11,,,,,,,,,1035,33,,
2024,1159,10,,,,,,,,,1248,19
2023,907,24,,,,,,,,,,
2022,729,34,,,,,,,,,,
2021,514,90,,,,,,,,,,
2020,351,145,,,,,,,,,151,576
2019,347,141,321,1287,310,1265,,,,,151,517
2018,280,173,241,1313,240,1287,223,1198,185,1354,209,330
2017,210,264,,,,,,,,,127,539
2016,254,186,208,1434,198,1416,,,,,437,108
2015,294,144,204,1390,203,1365,199,1268,166,1402,143,478
2014,200,249,233,1427,227,1401,,,146,1454,135,548
2013,264,212,255,1401,264,1345,,,153,1468,210,321
2012,221,264,234,1437,229,1398,,,152,1459,253,246
2011,250,223,235,1425,228,1391,274,1288,156,1450,515,85
2010,112,632,145,1614,153,1541,218,1409,79,1602,377,142
2009,186,302,252,1397,245,1358,,,182,1416,,
2008,264,102,263,1402,256,1376,288,1274,202,1355,,
2007,186,159,220,1476,198,1457,256,1319,175,1412,,
2006,164,170,196,1528,186,1483,,,139,1471,,
2005,250,123,230,1484,208,1451,,,161,1441,,
2004,524,26,,,,,,,,,,
