Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,9,2,7,22.2%,2,0,2,0.0%,2007,2018,R128,3,0.85,2.0%,5.5%,57.6%,57.8%,38.0%,49.4%,43.0%,56.1%,57.1%
Roland Garros,6,Clay,7,1,6,14.3%,1,1,0,100.0%,2007,2018,R128,3,0.85,0.0%,6.4%,55.4%,57.1%,40.0%,49.5%,42.9%,42.3%,32.1%
Wimbledon,7,Grass,12,5,7,41.7%,1,1,0,100.0%,2007,2018,Q3,0,,,,,,,,,,
US Open,11,Hard,17,6,11,35.3%,7,0,7,0.0%,2006,2018,Q3,7,0.94,0.8%,6.1%,61.3%,57.5%,49.0%,54.2%,42.9%,53.8%,45.5%
Fed Cup,1,,3,3,0,100.0%,1,0,1,0.0%,2011,2011,,0,,,,,,,,,,
Hiroshima,2,Hard,4,2,2,50.0%,0,0,0,-,2018,2019,R32,3,1.09,0.0%,6.0%,59.5%,60.1%,51.1%,56.5%,47.3%,50.0%,59.3%
Taipei,2,Hard,8,5,3,62.5%,0,0,0,-,2016,2018,R16,8,1.13,1.6%,6.1%,62.2%,67.5%,43.0%,58.2%,47.2%,59.0%,56.4%
Guangzhou,5,Hard,12,7,5,58.3%,0,0,0,-,2009,2018,R32,10,1.07,1.5%,5.7%,61.0%,60.0%,50.2%,56.2%,46.9%,56.6%,46.7%
Nanchang,5,Hard,13,7,6,53.8%,3,2,1,66.7%,2014,2018,R16,11,1.06,1.1%,7.5%,56.7%,58.6%,46.1%,53.2%,49.6%,49.0%,52.8%
Hong Kong,2,Hard,5,3,2,60.0%,0,0,0,-,2014,2017,Q3,5,1.14,3.3%,6.5%,59.3%,67.0%,44.5%,57.9%,48.2%,57.9%,50.0%
Tokyo,9,Hard,14,3,11,21.4%,4,0,4,0.0%,2001,2015,Q3,3,1.01,4.2%,7.7%,56.6%,63.0%,43.5%,54.5%,45.7%,40.0%,84.6%
