Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Lexington KY R16,L vs Khazaniuk,0.72,0.41,31.5,2.0,-,20.0%,-,23.5%,45.8%,43.5%
2019 W25 Shenzhen R32,W vs Guo,1.11,3.34,28.0,2.1,-,84.2%,-,76.5%,56.0%,60.9%
2019 W60 Fukuoka R32,L vs Broady,0.90,0.78,68.4,2.3,0.0%,55.9%,0.0%,65.5%,41.0%,27.3%
2019 W25 Osaka R32,L vs Wang,0.87,0.63,43.8,2.0,0.0%,46.7%,0.0%,51.7%,26.9%,47.8%
2019 W25 Kashiwa R16,L vs Marino,0.86,0.64,40.4,2.4,0.0%,41.9%,3.7%,51.9%,37.5%,41.4%
2019 W25 Kashiwa R32,W vs Ureke,1.06,1.49,47.7,2.4,0.0%,61.8%,3.2%,64.5%,67.7%,34.5%
2019 W25 Hong Kong QF,L vs Lopatetskaya,0.86,0.64,40.6,2.0,0.0%,30.8%,0.0%,36.0%,64.5%,32.1%
2019 W25 Hong Kong R32,W vs Jaksic,1.00,1.16,75.5,4.4,0.0%,59.3%,1.8%,52.6%,46.0%,56.8%
2018 Nanchang R32,L vs Han,0.96,0.71,51.0,2.7,0.0%,41.4%,0.0%,34.6%,42.4%,50.0%
2018 Zhengzhou R32,L vs Wang,0.88,0.61,40.2,2.3,3.8%,42.3%,0.0%,50.0%,35.5%,40.0%
2018 Taipei R32,L vs Putintseva,0.96,0.70,45.7,2.1,2.8%,52.8%,0.0%,44.4%,40.6%,34.5%
2017 Mumbai R16,L vs Broady,0.95,0.50,35.1,2.1,6.5%,41.9%,0.0%,50.0%,33.3%,23.8%
2017 Toyota $60K SF,L vs Zidansek,0.80,0.43,33.9,2.2,4.2%,58.3%,0.0%,33.3%,19.0%,40.0%
2017 Toyota $60K QF,W vs Galfi,1.15,1.10,65.3,16.2,0.0%,58.9%,0.0%,68.6%,39.6%,29.3%
2017 Toyota $60K R32,W vs Minokoshi,1.17,2.09,33.3,2.1,0.0%,65.4%,4.0%,60.0%,65.0%,68.4%
2017 Hamamatsu $25K QF,L vs Cheong,1.05,0.68,47.7,2.2,2.8%,52.8%,0.0%,41.2%,35.5%,33.3%
2017 Nanao $25K F,L vs Zhao,0.82,0.49,30.9,2.1,0.0%,37.9%,0.0%,46.2%,26.1%,45.0%
2017 Nonthaburi $25K SF,L vs Yuan,0.98,0.75,55.2,2.4,0.0%,52.4%,5.1%,53.8%,33.3%,39.4%
2017 Nonthaburi $25K QF,W vs Tan,1.07,1.57,54.3,2.2,3.3%,60.0%,10.7%,78.6%,47.1%,44.1%
2017 Nonthaburi $25K R32,W vs Choi,1.02,1.23,62.0,3.3,2.7%,54.1%,0.0%,60.0%,51.2%,52.6%
2019 (8 matches),,0.93,0.90,51.3,2.3,0.0%,51.4%,1.3%,53.4%,48.1%,43.1%
2018 (3 matches),,0.93,0.68,45.8,2.3,2.2%,46.2%,0.0%,43.0%,39.6%,41.8%
2017 (27 matches),,1.03,1.02,52.9,2.8,1.5%,55.5%,1.6%,54.0%,45.1%,44.7%
2016 (20 matches),,1.01,1.03,54.6,2.6,1.0%,55.1%,0.9%,53.4%,46.3%,46.7%
2015 (4 matches),,0.93,1.17,51.5,3.3,1.4%,55.7%,0.0%,59.8%,50.7%,55.2%
Career (84 matches),,1.01,1.01,53.9,2.6,1.2%,54.8%,1.2%,53.6%,46.2%,45.9%
