Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Conchita Martinez [ESP],5,10,33.3%,2,0,2,0.0%,1993,2004,0,,,,,,,,,,
15,Ai Sugiyama [JPN],8,7,53.3%,3,0,3,0.0%,1996,2003,0,,,,,,,,,,
14,Amanda Coetzer [RSA],4,10,28.6%,3,1,2,33.3%,1993,2003,0,,,,,,,,,,
12,Lindsay Davenport [USA],0,12,0.0%,1,0,1,0.0%,1994,2003,0,,,,,,,,,,
11,Magdalena Maleeva [BUL],3,8,27.3%,5,3,2,60.0%,1994,2004,0,,,,,,,,,,
11,Natalia Zvereva [BLR],5,6,45.5%,4,3,1,75.0%,1993,2000,0,,,,,,,,,,
10,Nathalie Tauziat [FRA],1,9,10.0%,3,0,3,0.0%,1995,2001,0,,,,,,,,,,
8,Elena Likhovtseva [RUS],2,6,25.0%,3,1,2,33.3%,1995,2006,2,0.86,3.0%,4.1%,62.1%,64.8%,46.9%,58.0%,36.2%,62.5%,40.0%
8,Martina Hingis [SUI],1,7,12.5%,0,0,0,-,1997,2006,1,0.63,0.0%,2.2%,65.2%,46.7%,50.0%,47.8%,32.7%,20.0%,0.0%
8,Silvia Farina Elia [ITA],5,3,62.5%,2,1,1,50.0%,1996,2004,0,,,,,,,,,,
8,Jennifer Capriati [USA],2,6,25.0%,2,1,1,50.0%,1993,2003,0,,,,,,,,,,
8,Arantxa Sanchez Vicario [ESP],1,7,12.5%,4,3,1,75.0%,1994,2002,0,,,,,,,,,,
7,Patty Schnyder [SUI],0,7,0.0%,1,0,1,0.0%,1997,2006,2,0.66,3.3%,6.6%,59.8%,53.4%,36.7%,46.7%,35.0%,44.4%,26.7%
6,Venus Williams [USA],1,5,16.7%,2,2,0,100.0%,2001,2006,2,0.84,1.2%,3.0%,64.7%,62.0%,50.8%,58.1%,35.3%,33.3%,50.0%
6,Amelie Mauresmo [FRA],0,6,0.0%,1,0,1,0.0%,2000,2004,0,,,,,,,,,,
