Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,504,254,250,50.4%,577-566,50.5%,5199-5154,50.2%,54-50,51.9%,41,65.3%,37.5%,3.6%,4.3%,62.3%,63.5%,44.7%,56.4%,44.3%,50.4%,1.02
Clay,72,20,52,27.8%,50-110,31.3%,597-834,41.7%,4-7,36.4%,5,48.8%,43.2%,2.2%,4.4%,65.5%,58.3%,38.9%,51.6%,46.1%,48.8%,0.95
Carpet,5,1,4,20.0%,0-8,0.0%,22-49,31.0%,0-0,-,0,,,,,,,,,,,
Finals,11,5,6,45.5%,12-14,46.2%,118-127,48.2%,2-1,66.7%,0,,,,,,,,,,,
Semi-finals,31,11,20,35.5%,27-41,39.7%,269-345,43.8%,6-1,85.7%,4,44.7%,15.4%,3.0%,5.9%,60.2%,55.6%,38.3%,48.7%,34.6%,42.0%,0.67
Quarter-finals,73,29,44,39.7%,66-98,40.2%,675-793,46.0%,6-4,60.0%,6,73.8%,38.7%,2.0%,3.7%,64.5%,66.5%,46.9%,59.6%,46.0%,52.6%,1.14
vs Righties,349,140,209,40.1%,332-459,42.0%,3321-3799,46.6%,31-27,53.4%,13,65.5%,35.8%,4.9%,3.4%,63.0%,63.0%,45.5%,56.5%,43.2%,50.0%,0.99
vs Lefties,24,10,14,41.7%,23-30,43.4%,212-267,44.3%,5-2,71.4%,3,72.7%,27.3%,3.4%,2.4%,65.9%,67.9%,46.5%,60.6%,38.6%,49.8%,0.98
