Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ksenia Palkina [KGZ],4,2,66.7%,0,0,0,-,2012,2019,0,,,,,,,,,,
6,Kamila Kerimbayeva [KAZ],1,5,16.7%,0,0,0,-,2014,2017,0,,,,,,,,,,
5,Ankita Raina [IND],0,5,0.0%,1,0,1,0.0%,2014,2024,0,,,,,,,,,,
5,Nigina Abduraimova [UZB],1,4,20.0%,0,0,0,-,2011,2023,0,,,,,,,,,,
5,Anna Kubareva [BLR],2,3,40.0%,2,1,1,50.0%,2017,2022,0,,,,,,,,,,
5,Daria Mironova [RUS],1,4,20.0%,1,0,1,0.0%,2011,2021,0,,,,,,,,,,
4,Vaidehi Chaudhari [IND],1,3,25.0%,1,0,1,0.0%,2022,2025,1,0.75,2.2%,4.4%,66.7%,50.0%,33.3%,44.4%,41.4%,16.7%,22.2%
4,Sahaja Yamalapalli [IND],1,3,25.0%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
4,Mariia Tkacheva [RUS],1,3,25.0%,1,1,0,100.0%,2021,2024,0,,,,,,,,,,
4,Valeriya Strakhova [UKR],1,3,25.0%,1,1,0,100.0%,2015,2018,0,,,,,,,,,,
4,Basak Eraydin [TUR],0,4,0.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
4,Anastasia Frolova [RUS],2,2,50.0%,0,0,0,-,2012,2018,0,,,,,,,,,,
4,Albina Khabibulina [UZB],4,0,100.0%,1,1,0,100.0%,2011,2017,0,,,,,,,,,,
4,Alena Tarasova [RUS],2,2,50.0%,1,1,0,100.0%,2013,2016,0,,,,,,,,,,
3,Soha Sadiq [IND],3,0,100.0%,0,0,0,-,2016,2025,1,1.09,3.1%,6.1%,54.1%,67.9%,40.0%,55.1%,48.8%,60.0%,46.2%
