Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Aug-2024,W15 Tbilisi,Hard,F,580,,(1) Yashina d. (Q) Maria Sholokhova [RUS],6-2 6-4,,,,,,,,
10-May-2021,W15 Jerusalem,Hard,F,505,807,Shavit Kimchi [ISR] d. (3) Yashina,6-4 6-3,,,,,,,,
08-Feb-2021,W15 Villena,Hard,F,608,398,(1) Laura Pigossi [BRA] d. Yashina,3-6 6-0 6-4,,,,,,,,
30-Oct-2017,Stockholm $15K,Hard,F,591,,Clara Tauson [DEN] d. (4) Yashina,6-3 6-2,,,,,,,,
14-Sep-2015,Madrid $10K,Hard,F,486,428,(1) Cristina Sanchez Quintanar [ESP] d. (2) Yashina,6-2 6-2,,,,,,,,
24-Nov-2014,Astana 10K,Hard,F,481,331,(3) Yashina d. (1) Kamila Kerimbayeva [KAZ],6-3 6-4,,,,,,,,
25-Feb-2013,Shymkent 10K,Hard,F,506,389,(3) Yashina d. (2) Ksenia Palkina [KGZ],6-3 4-6 6-2,,,,,,,,
18-Jun-2012,Sharm El Sheikh 10K,Hard,F,402,404,(2) Wing Yau Venise Chan [HKG] d. (1) Yashina,6-7(5) 6-3 6-4,,,,,,,,
12-Mar-2012,Astana 10K,Hard,F,380,579,Anna Lena Friedsam [GER] d. (3) Yashina,6-4 6-3,,,,,,,,
18-Apr-2011,Karshi 10K,Hard,F,705,425,Yashina d. (3) Sofia Kvatsabaia [GEO],6-2 6-3,,,,,,,,
