Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Moscow R32,W vs Burdina,1.06,1.16,77.7,4.2,-,63.5%,-,55.3%,44.7%,43.2%
2019 W25 Figueira Da Foz R32,L vs Berankova,1.02,0.58,45.6,2.4,-,55.2%,-,48.1%,33.3%,20.8%
2019 W25 Akko R32,L vs Muntean,1.06,0.99,35.0,2.6,-,43.4%,-,34.7%,70.5%,42.9%
2019 W25 Jerusalem QF,L vs Burrage,1.00,0.75,56.9,2.7,-,54.3%,-,45.5%,31.4%,44.1%
2019 W25 Khimki R32,L vs Siskova,0.83,0.61,39.3,2.2,6.7%,53.3%,11.5%,38.5%,40.6%,38.7%
2019 W25 Andijan R32,W vs Curovic,1.09,1.26,53.2,2.7,0.0%,58.7%,0.0%,60.5%,42.6%,51.1%
2019 W25 Bolton R32,L vs Shinikova,0.92,0.56,45.0,2.2,7.4%,51.9%,0.0%,54.5%,22.2%,36.0%
2019 W25 Trnava R32,L vs Andrei,0.93,0.86,70.9,4.9,0.0%,44.0%,2.0%,55.1%,43.6%,50.0%
2019 W25 Kazan R16,L vs Stevanovic,1.06,0.68,48.2,2.1,0.0%,30.8%,0.0%,57.7%,23.3%,48.3%
2019 W25 Kazan R32,W vs Zakarlyuk,1.00,1.15,74.2,4.0,3.6%,53.6%,3.9%,60.8%,41.4%,58.5%
2017 Minsk $15K R32,L vs Sokal,0.87,0.82,59.8,3.0,2.2%,41.3%,2.3%,63.6%,38.6%,52.5%
2017 Oslo $15K QF,W vs Colmegna,1.26,1.98,37.7,2.7,0.0%,51.6%,6.5%,71.0%,61.9%,60.0%
2017 Oslo $15K R16,W vs Niedmers,1.00,1.59,47.3,2.3,13.3%,56.7%,14.3%,71.4%,54.2%,61.9%
2017 Stockholm $15K F,L vs Tauson,0.96,0.60,45.5,3.0,3.0%,48.5%,0.0%,50.0%,33.3%,30.4%
2017 Stockholm $15K SF,W vs Ka,1.14,1.30,54.2,2.4,7.5%,60.0%,13.2%,63.2%,37.9%,50.0%
2017 Stockholm $15K QF,W vs Golubovskaya,1.06,1.24,74.9,2.2,6.4%,63.8%,2.3%,69.8%,35.2%,43.1%
2017 Stockholm $15K R16,W vs Samavati,1.20,2.20,29.8,2.1,0.0%,75.0%,4.5%,63.6%,40.7%,70.4%
2017 Stockholm $15K R32,W vs Petrovic,1.13,1.99,37.5,2.2,11.1%,66.7%,8.0%,68.0%,55.0%,60.0%
2017 Istanbul $25K R32,L vs Strakhova,0.97,0.81,66.2,2.4,2.6%,46.2%,2.8%,47.2%,40.0%,48.7%
2017 Sozopol $15K SF,L vs Topalova,0.96,0.64,51.5,2.5,0.0%,46.4%,8.0%,60.0%,31.0%,32.1%
2019 (10 matches),,1.00,0.89,56.8,2.8,1.5%,51.5%,1.6%,51.5%,41.2%,45.2%
2017 (26 matches),,1.04,1.03,54.6,2.6,3.2%,54.2%,4.2%,57.6%,41.6%,46.8%
2016 (17 matches),,1.02,1.01,45.8,2.3,4.4%,57.4%,4.0%,57.1%,40.3%,44.7%
2015 (15 matches),,1.01,0.98,47.5,2.3,3.9%,54.8%,2.6%,55.7%,43.3%,44.2%
2014 (5 matches),,1.01,0.85,61.2,2.7,4.1%,47.7%,2.8%,50.6%,40.9%,45.3%
Career (89 matches),,1.02,0.97,54.8,2.6,2.9%,53.8%,2.8%,55.3%,41.8%,45.2%
