Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,2,1,1,50.0%,2-3,40.0%,17-23,42.5%,0-0,-,2,-,-,4.5%,5.1%,54.5%,63.5%,40.0%,52.8%,39.5%,47.3%,0.84,R64 (Australian Open)
2004,35,17,18,48.6%,40-43,48.2%,388-390,49.9%,1-4,20.0%,5,-,-,4.6%,4.1%,62.8%,61.8%,43.9%,55.2%,45.3%,50.2%,1.01,QF (2x)
2003,41,17,24,41.5%,41-56,42.3%,411-476,46.3%,3-5,37.5%,7,-,-,4.4%,3.4%,61.8%,64.5%,45.8%,57.4%,44.3%,50.6%,1.04,SF (Madrid)
2002,48,26,22,54.2%,59-51,53.6%,531-491,52.0%,2-5,28.6%,0,,,,,,,,,,,,QF (5x)
2001,56,31,25,55.4%,70-58,54.7%,650-575,53.1%,7-9,43.8%,0,,,,,,,,,,,,SF (Doha)
2000,56,32,24,57.1%,76-55,58.0%,629-570,52.5%,5-7,41.7%,0,,,,,,,,,,,,W (Klagenfurt)
1999,72,47,25,65.3%,94-56,62.7%,730-561,56.5%,8-9,47.1%,0,,,,,,,,,,,,F (Kremlin Cup)
1998,64,37,27,57.8%,82-55,59.9%,650-528,55.2%,8-8,50.0%,0,,,,,,,,,,,,F (2x)
1997,45,22,23,48.9%,50-50,50.0%,455-447,50.4%,6-3,66.7%,0,,,,,,,,,,,,W (Maria Lankowitz)
1996,42,23,19,54.8%,52-41,55.9%,436-401,52.1%,1-6,14.3%,0,,,,,,,,,,,,W (Palermo)
1995,20,8,12,40.0%,18-21,46.2%,175-172,50.4%,2-5,28.6%,0,,,,,,,,,,,,SF (Palermo)
1994,26,11,15,42.3%,22-29,43.1%,218-247,46.9%,6-4,60.0%,0,,,,,,,,,,,,SF (Linz)
1993,9,4,5,44.4%,8-13,38.1%,95-106,47.3%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
1992,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Kitzbuhel)
1991,1,0,1,0.0%,0-1,0.0%,2-6,25.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Kitzbuhel)
Career,518,276,242,53.3%,614-534,53.5%,5394-5005,51.9%,51-66,43.6%,14,-,-,4.5%,3.9%,61.0%,63.3%,44.0%,55.8%,44.1%,50.0%,1.00,
