Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
13-Oct-2025,W15 Essen,Hard,R32,1030,314,Tessa Johanna Brockmann [GER] d. Ekshibarova,6-4 6-0,0.70,0.0%,6.1%,71.4%,45.7%,28.6%,5/11,1:24
06-Oct-2025,W35 Santa Margherita di Pula,Clay,R32,1027,306,Katharina Hobgarski [GER] d. Ekshibarova,6-3 6-3,0.77,0.0%,2.9%,71.0%,51.0%,30.0%,6/12,1:56
29-Sep-2025,W35 Santa Margherita di Pula,Clay,R32,980,425,Ranah Akua Stoiber [GBR] d. Ekshibarova,6-4 6-0,0.75,0.0%,2.7%,67.1%,51.0%,45.8%,14/18,2:13
15-Sep-2025,W35 Santa Margherita di Pula,Clay,R32,974,416,Valentini Grammatikopoulou [GRE] d. Ekshibarova,6-0 6-4,0.59,0.0%,4.5%,63.6%,28.6%,31.3%,2/9,1:09
25-Aug-2025,W50 Oldenzaal,clay,R32,896,271,Alice Rame [FRA] d. Ekshibarova,6-2 5-7 6-2,0.82,0.0%,5.6%,68.5%,54.1%,35.7%,5/12,3:00
11-Aug-2025,W35 Erwitte,Clay,R16,871,424,Sofia Shapatava [GEO] d. Ekshibarova,7-5 1-6 6-3,1.16,1.2%,2.4%,70.2%,50.8%,60.0%,3/9,2:50
11-Aug-2025,W35 Erwitte,Clay,R32,871,916,Ekshibarova d. Alize Lim [FRA],7-5 6-2,1.31,0.0%,1.8%,76.8%,65.1%,30.8%,3/7,2:11
23-Jun-2025,W15 Kamen,Clay,R32,884,,Lola Giza [GER] d. Ekshibarova,6-2 6-2,0.80,0.0%,7.4%,59.3%,28.1%,40.9%,5/13,1:26
09-Jun-2025,W15 Tashkent,Hard,R32,891,778,Varvara Panshina [RUS] d. Ekshibarova,7-6(2) 3-2,0.81,0.0%,0.0%,65.5%,63.9%,36.8%,7/9,1:50
02-Jun-2025,W15 Tashkent,Hard,R16,888,624,Boyoung Jeong [KOR] d. Ekshibarova,6-2 6-0,0.57,2.5%,2.5%,62.5%,36.0%,53.3%,3/8,1:14
02-Jun-2025,W15 Tashkent,Hard,R32,888,,Ekshibarova d. Uladzislava Zverava [BLR],6-3 3-6 6-1,1.02,2.0%,1.0%,73.5%,62.5%,42.3%,11/14,2:22
19-May-2025,W15 Estepona,Hard,R32,918,536,Ranah Akua Stoiber [GBR] d. Ekshibarova,6-3 6-2,0.79,0.0%,1.9%,75.9%,65.9%,38.5%,5/8,1:36
