Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Corroios Seixal R32,W vs Appleton,60% (6/10),40% (6/15),2/2,1/1,0% (0/6),0/1,0/0,60% (3/5),100% (4/4)
2019 W15 Banja Luka R32,W vs Erjavec,64% (9/14),32% (6/19),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 W15 Shymkent R32,W vs Poduraeva,62% (8/13),86% (6/7),3/4,1/1,80% (8/10),0/0,0/0,80% (4/5),60% (3/5)
2019 W15 Tel Aviv R32,W vs Yadav,88% (7/8),67% (6/9),2/3,1/2,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Bartone,64% (7/11),75% (6/8),2/2,1/1,29% (2/7),0/1,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,L vs Ghitescu,36% (9/25),40% (6/15),1/1,0/0,47% (7/15),2/4,2/3,33% (2/6),50% (3/6)
2019 W15 Antalya R32,W vs Vajdova,62% (8/13),71% (5/7),2/4,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2016 Ramat Hasharon $10K F,L vs Paigina,75% (3/4),67% (2/3),0/0,0/0,38% (3/8),3/5,3/4,- (0/0),- (0/0)
2016 Ramat Hasharon $10K QF,W vs Lankri,41% (7/17),56% (5/9),2/3,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2016 Ramat Hasharon $10K R16,W vs Biran,73% (8/11),57% (4/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2016 Tiberias $10K F,L vs Sezer,42% (5/12),13% (1/8),0/0,0/0,56% (5/9),4/6,1/2,- (0/0),- (0/0)
2016 Tiberias $10K R16,W vs Shleptsova,100% (7/7),83% (5/6),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2016 Ashkelon $10K F,L vs Zerbone,64% (9/14),38% (5/13),1/1,0/0,45% (5/11),1/3,0/1,33% (2/6),50% (3/6)
2016 Buca Izmir $10K R16,W vs Cevik,44% (4/9),80% (8/10),2/7,1/4,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2016 Buca Izmir $10K R32,W vs Mihaylova,86% (6/7),78% (7/9),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2016 Antalya $10K QF,L vs Larkin,50% (6/12),53% (9/17),1/2,0/0,44% (8/18),4/6,4/5,- (0/0),- (0/0)
2016 Akko $10K F,W vs Paigina,62% (8/13),36% (4/11),2/4,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2016 Akko $10K SF,W vs Shlomo,53% (8/15),56% (9/16),2/2,1/1,50% (6/12),2/3,0/0,- (0/0),- (0/0)
2016 Akko $10K R16,W vs Tahan,31% (4/13),62% (8/13),2/4,1/2,55% (6/11),0/0,0/0,- (0/0),- (0/0)
2016 Akko $10K R32,W vs Nadel,75% (6/8),50% (6/12),2/4,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 (7 matches),,57.4%,51.2%,77.8%,75.0%,43.4%,28.6%,66.7%,56.3%,66.7%
2016 (23 matches),,55.6%,53.0%,58.2%,56.0%,50.0%,55.8%,59.1%,58.3%,41.7%
2015 (13 matches),,47.1%,45.7%,43.3%,46.2%,52.3%,48.6%,41.7%,33.3%,42.9%
2014 (6 matches),,56.3%,62.2%,58.3%,50.0%,57.9%,33.3%,0.0%,-,-
2013 (3 matches),,39.3%,36.0%,-,-,54.1%,50.0%,40.0%,40.0%,0.0%
Career (53 matches),,52.4%,51.0%,57.4%,55.8%,50.7%,48.1%,47.8%,46.3%,46.2%
