Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Fed Cup,5,,10,0,10,0.0%,4,1,3,25.0%,2004,2020,,5,0.86,1.2%,4.1%,64.4%,53.7%,31.1%,45.7%,46.7%,48.5%,56.1%
Tashkent,10,Hard,12,2,10,16.7%,0,0,0,-,2003,2015,R16,2,0.75,0.8%,10.8%,64.2%,51.9%,30.2%,44.2%,41.7%,23.5%,40.0%
