Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,9,3,6,33.3%,6-12,33.3%,67-92,42.1%,0-1,0.0%,8,57.7%,31.9%,0.7%,2.0%,71.6%,57.2%,39.5%,52.2%,42.2%,47.2%,0.88
Clay,10,2,8,20.0%,5-17,22.7%,81-119,40.5%,0-1,0.0%,10,42.4%,39.8%,0.1%,3.3%,67.7%,49.5%,44.0%,47.7%,46.0%,46.9%,0.88
Quarter-finals,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,30.0%,44.4%,0.0%,1.8%,69.1%,42.1%,35.3%,40.0%,44.4%,42.2%,0.74
vs Righties,6,1,5,16.7%,4-10,28.6%,50-74,40.3%,0-0,-,5,46.3%,42.6%,0.3%,3.7%,71.2%,53.4%,39.0%,49.3%,47.6%,48.4%,0.94
