Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Dalila Spiteri [ITA],4,3,57.1%,1,0,1,0.0%,2018,2024,0,,,,,,,,,,
6,Veronika Erjavec [SLO],2,4,33.3%,3,0,3,0.0%,2021,2026,4,0.99,1.6%,2.0%,74.9%,54.3%,49.2%,53.0%,46.6%,37.9%,35.6%
6,Matilde Paoletti [ITA],3,3,50.0%,4,2,2,50.0%,2021,2024,2,1.07,3.1%,0.5%,68.9%,63.2%,53.3%,60.1%,42.6%,63.6%,27.8%
5,Julia Riera [ARG],2,3,40.0%,0,0,0,-,2022,2024,2,0.97,0.0%,3.8%,80.0%,54.8%,34.6%,50.8%,47.6%,40.0%,40.9%
4,Lisa Pigato [ITA],2,2,50.0%,0,0,0,-,2022,2026,2,0.98,0.8%,6.2%,69.2%,55.6%,40.0%,50.8%,48.3%,56.5%,55.6%
4,Oleksandra Oliynykova [UKR],1,3,25.0%,0,0,0,-,2023,2026,2,0.71,0.0%,3.2%,77.0%,42.3%,44.8%,42.9%,40.5%,48.0%,50.0%
4,Aurora Zantedeschi [ITA],3,1,75.0%,1,1,0,100.0%,2022,2026,2,1.41,1.5%,1.5%,77.4%,65.1%,54.8%,62.8%,52.4%,61.5%,50.0%
4,Darya Astakhova [RUS],1,3,25.0%,1,0,1,0.0%,2020,2025,1,0.93,1.8%,5.4%,66.1%,50.0%,39.5%,46.4%,50.0%,43.8%,30.4%
4,Sapfo Sakellaridi [GRE],4,0,100.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
3,Julia Grabher [AUT],1,2,33.3%,0,0,0,-,2022,2026,3,0.98,1.8%,2.3%,73.6%,57.4%,44.8%,54.1%,44.9%,42.3%,46.4%
3,Kathinka Von Deichmann [LIE],2,1,66.7%,1,1,0,100.0%,2023,2025,2,1.19,2.1%,0.7%,79.3%,61.7%,40.0%,57.2%,50.7%,60.0%,54.5%
3,Sara Bejlek [CZE],1,2,33.3%,1,1,0,100.0%,2022,2025,2,0.97,1.1%,1.7%,70.9%,49.6%,46.2%,48.6%,50.0%,37.0%,40.0%
3,Emily Seibold [GER],3,0,100.0%,1,1,0,100.0%,2023,2025,1,1.64,0.0%,5.3%,68.4%,66.7%,72.2%,68.4%,51.7%,50.0%,55.6%
3,Ylena In Albon [SUI],2,1,66.7%,0,0,0,-,2022,2025,2,1.03,1.3%,3.1%,76.5%,53.8%,47.2%,52.2%,49.4%,68.3%,65.2%
3,Camilla Rosatello [ITA],0,3,0.0%,0,0,0,-,2022,2025,1,0.93,2.2%,1.1%,69.6%,53.1%,50.0%,52.2%,44.6%,70.6%,40.0%
