Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Saint-Tropez CH F,W vs Pouille,59% (10/17),50% (2/4),2/3,1/2,89% (8/9),0/0,0/0,100% (5/5),50% (2/4)
2023 Wimbledon R128,L vs Zverev,67% (16/24),0% (0/4),0/2,0/0,50% (1/2),3/6,2/3,64% (7/11),17% (2/12)
2023 Houston SF,L vs Tiafoe,56% (5/9),- (0/0),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2023 Houston R16,W vs Isner,85% (11/13),100% (1/1),2/2,1/1,- (0/0),0/0,0/0,67% (4/6),60% (3/5)
2023 Rotterdam QF,L vs Griekspoor,67% (8/12),0% (0/4),0/0,0/0,0% (0/2),0/2,0/1,- (0/0),- (0/0)
2023 Rotterdam R32,W vs Huesler,73% (11/15),40% (2/5),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2022 US Open R64,L vs Musetti,70% (14/20),11% (1/9),1/1,0/0,44% (4/9),2/5,0/1,100% (4/4),75% (3/4)
2022 US Open R128,W vs Mannarino,82% (14/17),44% (4/9),3/5,1/3,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2022 Houston QF,L vs Opelka,64% (7/11),33% (1/3),0/0,0/0,50% (3/6),1/3,1/2,- (0/0),- (0/0)
2022 Houston R16,W vs Wolf,41% (7/17),50% (5/10),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2021 M25 Champaign IL F,L vs Shelton,60% (6/10),25% (3/12),0/3,0/0,44% (4/9),2/4,0/1,50% (3/6),20% (1/5)
2019 Amersfoort CH R64,L vs Rune,31% (5/16),100% (1/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 M25 Casinalbo QF,W vs Sakamoto,75% (12/16),43% (3/7),2/2,1/1,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2019 M25 Cuneo R32,W vs Cutuli,67% (6/9),60% (6/10),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 M25 Tulsa OK QF,L vs Redlicki,67% (6/9),0% (0/2),0/0,0/0,0% (0/3),2/4,0/1,- (0/0),- (0/0)
2019 M25 Tulsa OK R16,W vs Zhu,63% (10/16),57% (4/7),2/2,1/1,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2019 M25 Tulsa OK R32,W vs Ponwith,78% (7/9),63% (5/8),2/2,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 Shymkent CH R64,L vs Simon,72% (13/18),50% (2/4),1/2,0/0,60% (3/5),1/3,1/2,- (0/0),- (0/0)
2019 M25 Sunderland R16,L vs Mertens,44% (4/9),75% (3/4),0/0,0/0,33% (3/9),3/5,0/1,- (0/0),- (0/0)
2019 M25 Sunderland R32,W vs Matusevich,82% (9/11),50% (4/8),2/5,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 (1 matches),,58.8%,50.0%,66.7%,50.0%,88.9%,-,-,100.0%,50.0%
2023 (5 matches),,69.9%,21.4%,57.1%,66.7%,22.2%,30.0%,40.0%,64.7%,29.4%
2022 (4 matches),,64.6%,35.5%,66.7%,40.0%,64.0%,37.5%,33.3%,100.0%,75.0%
2021 (1 matches),,60.0%,25.0%,0.0%,-,44.4%,50.0%,0.0%,50.0%,20.0%
2019 (32 matches),,61.2%,50.5%,52.5%,52.8%,59.1%,47.6%,56.7%,58.5%,41.0%
Career (44 matches),,62.2%,45.9%,52.9%,52.2%,57.5%,43.7%,50.0%,62.3%,39.8%
