Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Saint-Tropez CH F,W vs Pouille,1.12,1.31,54.5,2.3,2.1%,68.8%,11.6%,65.1%,44.1%,33.3%
2023 Wimbledon R128,L vs Zverev,0.86,0.74,37.0,2.4,3.3%,63.3%,10.2%,77.6%,27.6%,24.5%
2023 Houston SF,L vs Tiafoe,0.84,0.38,32.7,2.2,3.4%,48.3%,11.1%,55.6%,22.7%,21.1%
2023 Houston R16,W vs Isner,1.42,1.36,47.8,2.2,5.7%,74.3%,10.7%,78.6%,21.9%,24.0%
2023 Rotterdam QF,L vs Griekspoor,0.70,0.63,40.6,2.4,7.1%,75.0%,13.0%,60.9%,29.4%,27.6%
2023 Rotterdam R32,W vs Huesler,1.11,1.55,52.2,2.1,11.8%,67.6%,3.1%,78.1%,45.5%,30.0%
2022 US Open R64,L vs Musetti,0.93,0.74,36.9,3.3,5.2%,60.3%,3.9%,62.7%,30.3%,31.0%
2022 US Open R128,W vs Mannarino,1.20,1.60,30.8,2.4,6.7%,62.2%,2.4%,76.2%,34.8%,48.8%
2022 Houston QF,L vs Opelka,0.88,0.58,44.9,2.2,3.1%,53.1%,3.3%,66.7%,25.8%,26.9%
2022 Houston R16,W vs Wolf,1.23,2.02,33.7,2.1,0.0%,67.9%,0.0%,60.7%,57.7%,59.1%
2021 M25 Champaign IL F,L vs Shelton,0.93,0.80,63.7,3.7,0.0%,55.0%,0.0%,52.6%,41.5%,37.8%
2019 Amersfoort CH R64,L vs Rune,0.84,0.55,37.8,2.3,11.8%,61.8%,9.7%,48.4%,36.0%,21.7%
2019 M25 Casinalbo QF,W vs Sakamoto,1.12,1.11,53.8,2.6,-,67.3%,-,58.1%,32.5%,40.5%
2019 M25 Cuneo R32,W vs Cutuli,1.07,1.87,35.4,2.3,-,74.1%,-,62.5%,54.5%,54.5%
2019 M25 Tulsa OK QF,L vs Redlicki,0.87,0.64,46.7,2.3,-,58.6%,-,53.6%,37.5%,26.7%
2019 M25 Tulsa OK R16,W vs Zhu,1.05,1.32,56.0,6.8,-,70.7%,-,62.2%,40.8%,43.2%
2019 M25 Tulsa OK R32,W vs Ponwith,1.10,1.42,50.4,2.4,-,54.5%,-,65.5%,63.0%,40.7%
2019 Shymkent CH R64,L vs Simon,0.78,0.88,70.2,5.3,6.4%,70.2%,7.5%,67.5%,29.6%,41.2%
2019 M25 Sunderland R16,L vs Mertens,0.91,0.71,45.7,2.1,0.0%,65.7%,6.1%,30.3%,31.3%,50.0%
2019 M25 Sunderland R32,W vs Matusevich,1.03,1.76,43.4,2.0,0.0%,75.0%,8.3%,70.8%,57.6%,32.1%
2024 (1 matches),,1.12,1.31,54.5,2.3,2.1%,68.8%,11.6%,65.1%,44.1%,33.3%
2023 (5 matches),,0.98,0.86,41.8,2.3,5.9%,65.6%,9.4%,71.7%,29.6%,25.6%
2022 (4 matches),,1.05,1.07,36.2,2.4,4.3%,60.7%,2.6%,66.9%,34.9%,39.5%
2021 (1 matches),,0.93,0.80,63.7,3.7,0.0%,55.0%,0.0%,52.6%,41.5%,37.8%
2019 (32 matches),,1.08,1.07,58.4,2.9,3.1%,60.4%,3.8%,61.3%,39.0%,39.1%
Career (44 matches),,1.06,1.03,54.2,2.7,3.4%,60.7%,4.3%,62.4%,37.8%,37.2%
