Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Saint-Tropez CH F,W vs Pouille,17,19,0.9,10.8%,12.0%,11,19,0.6,7.7%,13.4%,6.3%,1.4%,0.9,20.9%,24.1%
2023 Wimbledon R128,L vs Zverev,37,27,1.4,16.8%,12.3%,30,24,1.3,16.0%,12.8%,11.8%,4.3%,2.1,20.5%,9.5%
2023 Houston SF,L vs Tiafoe,15,20,0.8,15.5%,20.6%,11,16,0.7,13.3%,19.3%,10.8%,2.4%,1.4,17.5%,12.4%
2023 Houston R16,W vs Isner,16,9,1.8,13.3%,7.5%,11,9,1.2,10.6%,8.7%,8.7%,1.9%,1.3,21.7%,16.7%
2023 Rotterdam QF,L vs Griekspoor,25,24,1.0,21.9%,21.1%,20,23,0.9,20.2%,23.2%,14.1%,5.1%,1.4,19.3%,14.0%
2023 Rotterdam R16,W vs Rune,16,16,1.0,14.4%,14.4%,11,15,0.7,11.5%,15.6%,7.3%,4.2%,0.9,19.8%,22.5%
2023 Rotterdam R32,W vs Huesler,27,18,1.5,20.9%,14.0%,22,15,1.5,19.6%,13.4%,16.1%,3.6%,1.1,16.3%,15.5%
2022 US Open R64,L vs Musetti,36,43,0.8,15.5%,18.5%,31,38,0.8,14.5%,17.8%,8.4%,4.2%,1.3,15.0%,11.6%
2022 US Open R128,W vs Mannarino,28,17,1.6,16.1%,9.8%,24,15,1.6,15.2%,9.5%,11.4%,2.5%,1.0,13.2%,13.8%
2022 Houston QF,L vs Opelka,10,22,0.5,8.4%,18.5%,8,22,0.4,7.1%,19.5%,4.4%,2.7%,0.8,16.0%,20.2%
2022 Houston R16,W vs Wolf,14,15,0.9,13.5%,14.4%,14,14,1.0,14.9%,14.9%,11.7%,3.2%,0.4,12.5%,34.6%
2021 M25 Champaign IL F,L vs Shelton,19,35,0.5,12.2%,22.4%,19,31,0.6,13.4%,21.8%,11.3%,2.1%,0.7,11.5%,17.3%
2019 Amersfoort CH R64,L vs Rune,18,27,0.7,15.9%,23.9%,11,23,0.5,11.2%,23.5%,9.2%,1.0%,1.1,13.3%,12.4%
2019 Dallas CH Q1,W vs Redlicki,12,22,0.5,10.0%,18.3%,8,18,0.4,7.7%,17.3%,4.8%,2.9%,0.5,16.7%,30.8%
Career (14 matches),,290,314,0.9,14.7%,16.0%,231,282,0.8,13.2%,16.2%,9.7%,3.0%,1.0,16.7%,17.3%
