Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R64,L vs Mboko,40% (4/10),75% (3/4),1/4,78% (7/9),29% (2/7),2/3,0/0,0/1,0/0,0/0
2025 Guangzhou QF,L vs Sun,14% (2/14),50% (1/2),0/2,50% (7/14),71% (5/7),1/1,1/1,2/2,0/0,1/1
2025 US Open R64,L vs Navarro,29% (2/7),100% (2/2),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2025 W100 Evansville F,W vs Vidmanova,45% (5/11),80% (4/5),0/2,45% (5/11),60% (3/5),3/4,2/3,2/2,1/2,0/0
2025 Wimbledon R64,L vs Swiatek,36% (5/14),40% (2/5),0/4,38% (5/13),0% (0/5),2/2,1/1,2/3,0/0,1/1
2023 Wimbledon R128,L vs Burrage,25% (2/8),50% (1/2),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2022 Ostrava QF,L vs Swiatek,60% (6/10),33% (2/6),0/2,60% (6/10),33% (2/6),1/2,0/0,0/2,0/0,0/1
2022 Ostrava R16,W vs Muchova,73% (8/11),75% (6/8),1/3,33% (4/12),25% (1/4),5/6,2/2,1/1,1/1,0/0
2021 US Open R128,L vs Pliskova,40% (4/10),75% (3/4),2/5,78% (7/9),29% (2/7),2/3,0/0,2/2,0/0,1/1
2020 Australian Open R64,L vs Zhang,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2020 Australian Open R128,W vs Stosur,78% (7/9),71% (5/7),0/1,50% (4/8),75% (3/4),3/3,0/0,0/0,0/0,0/0
2019 US Open R64,L vs Williams,7% (1/14),100% (1/1),0/3,43% (6/14),33% (2/6),1/1,1/1,2/3,0/0,0/1
2019 US Open R128,W vs Bacsinszky,88% (7/8),100% (7/7),3/4,44% (4/9),0% (0/4),2/6,1/2,0/0,1/1,0/0
2019 Cincinnati R64,L vs Mertens,11% (1/9),100% (1/1),0/5,67% (6/9),17% (1/6),0/1,0/0,0/0,0/0,0/0
2019 Washington SF,L vs Giorgi,17% (2/12),100% (2/2),0/3,55% (6/11),50% (3/6),1/1,0/0,3/4,0/0,1/1
2019 Washington QF,W vs Hsieh,60% (6/10),83% (5/6),0/2,44% (4/9),50% (2/4),3/4,1/1,0/0,0/0,0/0
2019 Washington R16,W vs Mchale,57% (8/14),88% (7/8),2/4,57% (8/14),25% (2/8),3/5,0/1,0/0,0/1,0/0
2019 Washington R32,W vs Zhu,89% (8/9),75% (6/8),1/3,44% (4/9),25% (1/4),4/6,2/2,0/0,1/1,0/0
2019 Wimbledon R128,L vs Watson,60% (6/10),67% (4/6),2/5,70% (7/10),14% (1/7),1/4,0/2,1/1,0/0,1/1
2019 W100 Surbiton SF,L vs Riske Amritraj,25% (2/8),100% (2/2),0/6,88% (7/8),14% (1/7),1/2,0/0,0/0,0/0,0/0
2026 (1 matches),,40.0%,75.0%,25.0%,77.8%,28.6%,66.7%,-,0.0%,-,-
2025 (4 matches),,30.4%,64.3%,14.3%,52.2%,33.3%,66.7%,80.0%,75.0%,50.0%,66.7%
2023 (1 matches),,25.0%,50.0%,0.0%,62.5%,0.0%,0.0%,-,0.0%,-,-
2022 (2 matches),,66.7%,57.1%,20.0%,45.5%,30.0%,75.0%,100.0%,33.3%,100.0%,0.0%
2021 (1 matches),,40.0%,75.0%,40.0%,77.8%,28.6%,66.7%,-,100.0%,-,100.0%
Career (42 matches),,48.4%,76.1%,26.5%,47.7%,24.0%,68.9%,72.7%,56.4%,69.2%,56.3%
