Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R64,L vs Mboko,0.93,0.74,55.0,2.2,0.0%,44.1%,0.0%,53.1%,45.2%,35.7%
2025 Guangzhou QF,L vs Sun,1.03,0.66,69.5,4.4,5.7%,60.4%,4.0%,66.0%,30.0%,16.7%
2025 US Open R64,L vs Navarro,1.01,0.63,38.0,2.2,0.0%,35.7%,0.0%,34.6%,32.0%,50.0%
2025 W100 Evansville F,W vs Vidmanova,1.14,1.32,52.5,3.8,2.4%,65.9%,5.3%,55.3%,51.4%,38.7%
2025 Wimbledon R64,L vs Swiatek,0.99,0.78,51.2,4.0,0.0%,57.4%,0.0%,52.4%,37.3%,33.3%
2023 Wimbledon R128,L vs Burrage,0.97,0.57,42.7,2.1,0.0%,40.0%,0.0%,56.5%,26.9%,34.8%
2022 Ostrava QF,L vs Swiatek,0.93,0.76,58.4,2.8,5.6%,52.8%,0.0%,50.0%,38.2%,40.6%
2022 Ostrava R16,W vs Muchova,0.92,1.33,55.2,3.0,2.7%,64.9%,3.2%,64.5%,51.2%,51.3%
2021 US Open R128,L vs Pliskova,0.87,0.67,45.0,2.0,0.0%,50.0%,0.0%,44.4%,31.4%,50.0%
2020 Australian Open R64,L vs Zhang,0.96,0.73,53.8,2.0,5.7%,45.7%,3.2%,51.6%,30.0%,48.3%
2020 Australian Open R128,W vs Stosur,1.12,1.38,47.0,2.1,2.7%,64.9%,5.6%,52.8%,31.4%,70.6%
2019 US Open R64,L vs Williams,1.10,0.66,51.9,4.1,10.0%,60.0%,6.7%,51.1%,23.1%,29.7%
2019 US Open R128,W vs Bacsinszky,0.98,1.40,50.1,2.0,0.0%,66.7%,0.0%,40.0%,54.2%,77.3%
2019 Cincinnati R64,L vs Mertens,1.03,0.73,53.6,3.1,-,67.7%,-,22.6%,51.6%,25.8%
2019 Washington SF,L vs Giorgi,1.01,0.74,43.5,4.0,-,47.1%,-,72.7%,32.3%,26.7%
2019 Washington QF,W vs Hsieh,1.14,1.41,51.1,2.5,0.0%,48.3%,3.6%,67.9%,45.7%,59.4%
2019 Washington R16,W vs Mchale,1.23,1.21,62.6,2.7,-,44.4%,-,58.5%,45.2%,50.0%
2019 Washington R32,W vs Zhu,1.03,1.32,50.3,2.4,-,66.7%,-,44.1%,54.1%,60.6%
2019 Wimbledon R128,L vs Watson,0.95,0.78,56.3,3.7,0.0%,45.7%,0.0%,45.5%,38.1%,52.8%
2019 W100 Surbiton SF,L vs Riske Amritraj,0.97,0.66,42.8,2.2,-,38.7%,-,45.2%,30.8%,50.0%
2026 (1 matches),,0.93,0.74,55.0,2.2,0.0%,44.1%,0.0%,53.1%,45.2%,35.7%
2025 (4 matches),,1.04,0.83,54.7,3.3,2.4%,56.8%,2.6%,54.5%,37.7%,32.8%
2023 (1 matches),,0.97,0.57,42.7,2.1,0.0%,40.0%,0.0%,56.5%,26.9%,34.8%
2022 (2 matches),,0.93,1.02,56.8,2.9,4.1%,58.9%,1.5%,56.7%,45.3%,46.5%
2021 (1 matches),,0.87,0.67,45.0,2.0,0.0%,50.0%,0.0%,44.4%,31.4%,50.0%
Career (42 matches),,1.01,1.02,53.9,2.7,2.4%,57.1%,2.2%,54.3%,43.8%,45.4%
