Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R64,L vs Mboko,69.5%,53.7%,6.8%,2/2,2.10,13.2%,71.4%,56.0%,2.9%,2.04,18.4%,72.7%,50.0%,13.6%,2.24,0.0%
2025 Guangzhou QF,L vs Sun,55.3%,40.5%,7.9%,2/4,2.44,9.6%,46.0%,43.5%,8.0%,2.31,13.2%,76.0%,36.8%,8.0%,2.80,0.0%
2025 US Open R64,L vs Navarro,76.6%,44.4%,4.3%,0/2,2.65,2.6%,76.0%,52.6%,4.0%,2.61,3.7%,89.5%,35.3%,5.3%,2.75,0.0%
2025 ITF Evansville F,W vs Vidmanova,68.2%,62.2%,6.1%,3/1,2.69,8.9%,66.0%,58.1%,8.5%,2.76,11.6%,87.5%,71.4%,0.0%,2.45,0.0%
2025 Wimbledon R64,L vs Swiatek,71.9%,46.4%,5.2%,2/3,2.25,0.0%,70.0%,40.5%,5.0%,2.20,0.0%,79.4%,55.6%,5.9%,2.41,0.0%
2022 Ostrava QF,L vs Swiatek,81.8%,44.4%,3.0%,0/2,2.45,6.9%,84.0%,45.2%,2.0%,2.50,9.1%,85.7%,41.7%,7.1%,2.29,0.0%
2022 Ostrava R16,W vs Muchova,82.5%,59.1%,6.3%,2/3,2.55,12.1%,86.8%,60.9%,3.8%,2.36,13.5%,80.0%,55.0%,12.0%,2.88,9.5%
2019 Cincinnati R64,L vs Mertens,72.6%,46.7%,4.8%,3/0,2.62,8.5%,71.8%,46.4%,0.0%,2.38,10.7%,85.0%,47.1%,15.0%,2.97,5.3%
2019 Washington QF,W vs Hsieh,83.6%,58.9%,4.5%,2/1,2.39,32.4%,82.6%,55.3%,2.2%,2.34,38.9%,94.7%,66.7%,10.5%,2.43,25.0%
2019 Washington R16,W vs Mchale,67.1%,63.6%,9.8%,5/3,2.29,21.4%,60.0%,70.4%,11.1%,2.67,46.9%,84.8%,57.1%,9.1%,2.06,0.0%
2019 Indian Wells R128,L vs Pera,68.3%,39.3%,22.0%,5/4,2.59,5.8%,70.4%,36.8%,14.8%,2.66,11.1%,75.0%,44.4%,41.7%,2.52,0.0%
2019 ITF Midland SF,W vs Peterson,74.6%,64.0%,1.5%,1/0,2.52,18.5%,67.4%,51.7%,0.0%,2.42,23.5%,87.5%,81.0%,4.2%,2.68,10.0%
Last 52 Weeks (5 matches),,67.7%,49.4%,6.1%,42.9%,2.41,7.1%,64.5%,49.3%,6.0%,2.37,9.7%,80.2%,49.5%,6.9%,2.54,0.0%
Career (12 matches),,72.6%,52.8%,6.4%,51.9%,2.45,11.0%,71.0%,51.8%,5.0%,2.42,14.9%,82.9%,54.6%,9.9%,2.51,3.7%
