Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R64,L vs Mboko,14,31,0.5,11.2%,24.8%,14,25,0.6,12.1%,21.6%,6.9%,5.2%,0.6,12.8%,21.6%
2025 Guangzhou QF,L vs Sun,21,22,1.0,11.7%,12.3%,16,18,0.9,10.6%,11.9%,7.3%,3.3%,1.5,28.5%,19.6%
2025 US Open R64,L vs Navarro,9,47,0.2,8.9%,46.5%,9,41,0.2,10.0%,45.6%,6.7%,3.3%,0.8,10.9%,13.9%
2025 W100 Evansville F,W vs Vidmanova,35,23,1.5,24.5%,16.1%,32,17,1.9,24.6%,13.1%,21.5%,3.1%,0.9,8.4%,9.8%
2025 Wimbledon R64,L vs Swiatek,13,25,0.5,7.0%,13.5%,13,21,0.6,7.5%,12.1%,5.7%,1.7%,1.0,21.6%,21.1%
2023 Wimbledon R128,L vs Burrage,11,22,0.5,11.3%,22.7%,11,20,0.6,11.8%,21.5%,6.5%,4.3%,1.1,18.6%,17.5%
2022 Ostrava QF,L vs Swiatek,17,24,0.7,12.3%,17.4%,15,23,0.7,11.5%,17.6%,9.9%,1.5%,1.2,17.4%,14.5%
2022 Ostrava R16,W vs Muchova,34,18,1.9,23.0%,12.2%,32,18,1.8,22.4%,12.6%,18.2%,3.5%,0.8,11.5%,14.2%
2021 US Open R128,L vs Pliskova,8,16,0.5,6.3%,12.7%,8,16,0.5,7.1%,14.3%,4.5%,2.7%,1.0,19.8%,19.0%
2020 Australian Open R64,L vs Zhang,18,33,0.5,14.4%,26.4%,18,33,0.5,16.4%,30.0%,,,0.7,9.6%,14.4%
2020 Australian Open R128,W vs Stosur,19,19,1.0,13.4%,13.4%,19,19,1.0,14.2%,14.2%,,,0.6,16.2%,26.1%
2019 US Open R64,L vs Williams,16,30,0.5,9.4%,17.5%,8,20,0.4,5.8%,14.4%,2.2%,1.4%,1.1,18.7%,16.4%
2019 US Open R128,W vs Bacsinszky,28,23,1.2,27.7%,22.8%,28,18,1.6,29.5%,18.9%,15.8%,13.7%,0.5,10.9%,21.8%
2019 Cincinnati R64,L vs Mertens,20,33,0.6,16.1%,26.6%,18,26,0.7,16.4%,23.6%,12.7%,2.7%,0.9,17.7%,19.4%
2019 Washington QF,W vs Hsieh,19,19,1.0,15.3%,15.3%,18,12,1.5,15.8%,10.5%,11.4%,3.5%,0.7,12.9%,19.4%
2019 Washington R16,W vs Mchale,32,44,0.7,16.9%,23.3%,25,36,0.7,14.9%,21.4%,8.3%,5.4%,0.6,11.1%,19.6%
2019 Wimbledon R128,L vs Watson,22,38,0.6,15.1%,26.0%,22,30,0.7,16.8%,22.9%,12.2%,3.1%,0.6,8.2%,13.0%
2019 Indian Wells R128,L vs Pera,8,34,0.2,7.0%,29.8%,7,28,0.3,6.7%,26.7%,1.9%,4.8%,1.1,14.9%,14.0%
2019 W100 Midland MI SF,W vs Peterson,24,16,1.5,21.8%,14.5%,18,15,1.2,17.6%,14.7%,14.7%,2.0%,0.2,6.4%,26.4%
Career (19 matches),,368,517,0.7,14.2%,20.0%,331,436,0.8,14.1%,18.6%,8.7%,3.3%,0.8,15.0%,18.0%
