Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,3-3,50.0%,29-31,48.3%,0-0,-,2,63.3%,33.3%,1.5%,2.5%,69.1%,61.0%,44.4%,55.9%,41.6%,49.1%,0.94,R16 (Austin 125 1)
2025,30,24,6,80.0%,48-16,75.0%,335-227,59.6%,1-2,33.3%,28,68.0%,54.8%,1.5%,5.6%,69.1%,61.8%,47.3%,57.3%,52.6%,55.0%,1.23,W (2x)
2024,11,8,3,72.7%,19-8,70.4%,139-102,57.7%,1-0,100.0%,4,63.4%,45.5%,1.1%,9.3%,67.8%,65.6%,37.9%,56.7%,49.1%,52.8%,1.13,W (W50 Tampa FL)
2023,8,6,2,75.0%,11-4,73.3%,77-61,55.8%,2-0,100.0%,7,54.9%,55.4%,1.7%,6.5%,66.0%,58.4%,43.9%,53.5%,52.1%,52.8%,1.12,F (Paris 125)
2022,18,12,6,66.7%,27-15,64.3%,206-163,55.8%,1-0,100.0%,10,80.0%,38.9%,5.1%,3.8%,73.0%,69.0%,46.2%,62.8%,45.2%,53.8%,1.22,W (Midland 125)
2021,11,7,4,63.6%,15-8,65.2%,126-107,54.1%,2-0,100.0%,4,70.7%,47.6%,5.3%,8.1%,59.1%,71.2%,46.5%,61.1%,49.8%,55.2%,1.28,SF (Midland)
2020,11,4,7,36.4%,9-15,37.5%,107-113,48.6%,0-1,0.0%,1,25.0%,33.3%,0.0%,13.0%,63.0%,50.0%,25.0%,40.7%,43.1%,42.0%,0.73,QF (W100 Midland MI)
2019,20,14,6,70.0%,31-16,66.0%,237-188,55.8%,1-1,50.0%,6,68.7%,42.0%,3.3%,6.4%,63.8%,63.8%,44.8%,56.9%,47.0%,51.9%,1.09,W (W100 Midland MI)
2018,19,13,6,68.4%,26-13,66.7%,198-133,59.8%,0-1,0.0%,0,,,,,,,,,,,,W (Lawrence KS $25K)
2017,6,3,3,50.0%,7-6,53.8%,56-49,53.3%,0-0,-,0,,,,,,,,,,,,QF (Evansville IN $15K)
2016,2,1,1,50.0%,2-2,50.0%,16-15,51.6%,0-0,-,0,,,,,,,,,,,,R16 (Evansville IN $10K)
Career,138,93,45,67.4%,198-106,65.1%,1526-1189,56.2%,8-5,61.5%,62,67.8%,48.1%,2.5%,5.8%,68.0%,63.6%,45.2%,57.7%,49.5%,53.5%,1.17,
