Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2003 Australian Open QF,L vs Roddick,29.2%,47.0%,60.8%,40.8%,35.2%,57.0%,67.2%,51.5%,57.3%,33.0%,28.6%,16.7%,25.8%,47.3%,45
Career (1 matches),,29.2%,47.0%,60.8%,40.8%,35.2%,57.0%,67.2%,51.5%,57.3%,33.0%,28.6%,16.7%,25.8%,47.3%,45
