Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,20,12,8,60.0%,18,10,8,55.6%,1994,2004,QF,19,0.99,10.6%,3.5%,63.8%,74.8%,48.7%,65.4%,34.2%,61.2%,40.6%
Roland Garros,8,Clay,19,11,8,57.9%,7,1,6,14.3%,1994,2003,R16,19,1.05,6.4%,4.1%,57.7%,71.7%,49.4%,62.3%,39.7%,62.9%,35.9%
Wimbledon,7,Grass,14,7,7,50.0%,14,6,8,42.9%,1994,2003,R32,14,1.05,9.8%,3.3%,67.7%,74.5%,50.7%,66.8%,34.9%,60.4%,32.0%
US Open,10,Hard,19,9,10,47.4%,15,11,4,73.3%,1994,2006,QF,18,0.93,9.5%,3.2%,66.8%,71.7%,49.6%,64.4%,33.0%,68.4%,33.6%
Olympics,2,,3,1,2,33.3%,0,0,0,-,1992,2004,R32,0,,,,,,,,,,
Davis Cup,14,,37,26,11,70.3%,12,8,4,66.7%,1990,2008,,0,,,,,,,,,,
Casablanca,13,Clay,39,27,12,69.2%,14,7,7,50.0%,1990,2008,W,37,1.11,7.6%,3.7%,60.1%,71.0%,51.9%,63.4%,40.7%,62.8%,39.7%
Doha,12,Hard,34,22,12,64.7%,19,12,7,63.2%,1993,2010,W,34,1.06,9.8%,2.7%,63.9%,74.0%,50.6%,65.5%,36.7%,63.6%,33.8%
Dubai,10,Hard,18,8,10,44.4%,5,2,3,40.0%,1993,2007,F,17,0.96,8.3%,4.6%,59.3%,71.0%,50.3%,62.6%,35.9%,55.8%,29.2%
Barcelona,7,Clay,16,9,7,56.3%,6,5,1,83.3%,1994,2005,QF,15,0.97,7.0%,3.5%,62.1%,69.6%,50.4%,62.3%,36.4%,59.5%,41.7%
Kitzbuhel,7,Clay,10,3,7,30.0%,6,2,4,33.3%,1993,2003,QF,9,0.93,6.1%,5.4%,57.7%,67.2%,48.0%,59.1%,37.9%,55.8%,47.6%
Rome Masters,7,Clay,9,2,7,22.2%,3,3,0,100.0%,1994,2005,R16,8,0.84,7.0%,4.3%,58.8%,67.7%,49.5%,60.2%,33.5%,60.9%,35.9%
