Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2003 Australian Open QF,L vs Roddick,1.3%,100.0%,15.5%,77.3%,22.0%,28.6%,13.8%,14.6%,22.2%,0.8%,0.0%,6,8
Career (1 matches),,1.3%,100.0%,15.5%,77.3%,22.0%,28.6%,13.8%,14.6%,22.2%,0.8%,0.0%,6,8
