Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,2,1,1,50.0%,2-2,50.0%,18-24,42.9%,2-0,100.0%,2,75.0%,5.0%,13.4%,5.0%,59.7%,80.3%,43.8%,65.5%,31.8%,48.0%,0.92,R16 (Doha)
2008,9,6,3,66.7%,15-7,68.2%,122-98,55.5%,1-2,33.3%,6,88.0%,23.3%,11.9%,3.3%,64.7%,77.1%,48.5%,67.0%,36.3%,52.5%,1.10,SF (Munich)
2007,8,5,3,62.5%,15-6,71.4%,120-100,54.5%,5-0,100.0%,4,75.0%,12.0%,6.3%,2.2%,67.1%,70.6%,47.6%,63.0%,31.0%,47.4%,0.84,R16 (Doha)
2006,4,2,2,50.0%,4-2,66.7%,32-29,52.5%,0-1,0.0%,3,83.3%,23.3%,9.8%,3.4%,55.7%,78.4%,50.6%,66.1%,39.3%,51.9%,1.16,R16 (2x)
2005,12,1,11,8.3%,4-24,14.3%,90-162,35.7%,1-3,25.0%,11,62.2%,11.6%,3.5%,5.2%,62.5%,63.4%,41.5%,55.2%,32.3%,44.1%,0.72,
2004,5,0,5,0.0%,0-7,0.0%,12-42,22.2%,0-0,-,4,33.3%,0.0%,2.6%,8.4%,62.3%,49.0%,32.8%,42.9%,19.6%,33.1%,0.34,R32 (Doha)
2003,64,38,26,59.4%,104-73,58.8%,958-884,52.0%,27-18,60.0%,54,85.5%,18.2%,12.0%,3.2%,66.0%,74.7%,50.1%,66.4%,34.6%,50.6%,1.03,F (Casablanca)
2002,70,43,27,61.4%,106-82,56.4%,963-910,51.4%,16-15,51.6%,65,83.3%,19.0%,10.3%,3.7%,63.7%,74.0%,52.4%,66.2%,36.3%,51.0%,1.07,W (2x)
2001,61,38,23,62.3%,92-63,59.4%,831-755,52.4%,22-13,62.9%,59,83.1%,20.6%,8.7%,3.3%,63.9%,72.3%,52.7%,65.2%,36.8%,50.8%,1.06,W (2x)
2000,64,37,27,57.8%,94-71,57.0%,846-801,51.4%,22-14,61.1%,60,81.3%,20.5%,8.8%,3.6%,61.5%,73.1%,50.6%,64.5%,36.6%,50.5%,1.03,F (Bogota)
1999,52,29,23,55.8%,77-57,57.5%,690-611,53.0%,12-11,52.2%,49,81.4%,23.3%,7.6%,4.4%,59.9%,73.0%,51.0%,64.2%,37.5%,51.0%,1.05,W (Amsterdam)
1998,7,5,2,71.4%,10-4,71.4%,71-58,55.0%,1-0,100.0%,7,78.8%,29.7%,10.1%,5.0%,56.3%,75.4%,52.3%,65.3%,41.8%,53.4%,1.20,F (Santiago)
1997,4,2,2,50.0%,4-4,50.0%,38-40,48.7%,2-0,100.0%,4,71.1%,23.7%,7.0%,4.1%,60.5%,68.0%,51.0%,61.3%,38.1%,49.8%,0.98,QF (Casablanca)
1996,37,15,22,40.5%,38-48,44.2%,401-432,48.1%,6-10,37.5%,36,78.5%,17.2%,7.8%,4.1%,61.7%,70.5%,49.3%,62.4%,35.0%,48.7%,0.93,F (3x)
1995,12,4,8,33.3%,14-19,42.4%,145-169,46.2%,2-1,66.7%,9,70.4%,26.3%,5.0%,3.4%,56.4%,70.1%,44.1%,58.7%,40.5%,49.6%,0.98,R16 (2x)
1994,46,19,27,41.3%,51-63,44.7%,535-558,48.9%,7-10,41.2%,41,75.8%,17.0%,5.5%,4.2%,59.2%,68.7%,48.9%,60.6%,35.8%,48.4%,0.91,SF (2x)
1993,34,19,15,55.9%,47-39,54.7%,449-403,52.7%,6-9,40.0%,30,79.8%,22.8%,7.2%,5.2%,55.2%,74.9%,47.1%,62.5%,36.4%,49.9%,0.97,F (Casablanca)
1992,7,5,2,71.4%,15-8,65.2%,119-96,55.3%,0-0,-,3,71.8%,35.1%,2.9%,1.7%,62.1%,67.1%,46.2%,59.2%,43.2%,51.1%,1.06,QF (Casablanca)
1991,2,0,2,0.0%,0-5,0.0%,11-30,26.8%,0-0,-,0,,,,,,,,,,,,
1990,2,1,1,50.0%,3-1,75.0%,21-16,56.8%,0-1,0.0%,0,,,,,,,,,,,,
Career,502,270,232,53.8%,695-585,54.3%,6472-6218,51.0%,132-108,55.0%,447,80.8%,19.9%,8.6%,3.9%,61.9%,72.6%,50.1%,64.0%,36.2%,50.1%,1.01,
