Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Francisco Clavet [ESP],5,8,38.5%,3,3,0,100.0%,1993,2000,11,0.88,5.1%,4.1%,59.3%,65.8%,41.3%,55.8%,38.8%,60.9%,31.9%
12,Karim Alami [MAR],8,4,66.7%,2,2,0,100.0%,1993,2001,10,1.04,7.2%,3.3%,65.4%,69.5%,52.3%,63.6%,37.9%,75.3%,51.9%
9,Albert Portas [ESP],8,1,88.9%,2,1,1,50.0%,1996,2006,5,1.32,11.2%,5.3%,55.9%,82.5%,49.0%,67.8%,42.5%,63.2%,35.3%
9,Mariano Zabaleta [ARG],7,2,77.8%,5,3,2,60.0%,1997,2003,6,1.06,10.0%,4.2%,63.8%,73.3%,51.8%,65.5%,36.6%,70.2%,42.5%
7,Agustin Calleri [ARG],5,2,71.4%,2,0,2,0.0%,1998,2003,4,1.09,6.6%,4.1%,58.5%,72.3%,52.0%,63.9%,39.2%,66.7%,45.5%
7,Alberto Martin [ESP],3,4,42.9%,3,2,1,66.7%,1998,2008,5,0.97,8.5%,5.5%,59.8%,74.9%,42.2%,61.7%,37.3%,54.8%,33.3%
7,Rainer Schuettler [GER],5,2,71.4%,2,1,1,50.0%,1998,2005,6,1.04,8.0%,3.3%,60.9%,69.1%,52.4%,62.6%,38.8%,63.2%,45.9%
7,Juan Carlos Ferrero [ESP],6,1,85.7%,4,4,0,100.0%,1998,2003,5,0.99,11.3%,4.2%,60.7%,78.9%,55.1%,69.5%,30.0%,78.6%,24.0%
7,Fabrice Santoro [FRA],4,3,57.1%,2,1,1,50.0%,1994,2002,6,1.05,6.9%,2.9%,64.9%,70.7%,46.5%,62.2%,39.8%,65.9%,34.8%
7,Franco Squillari [ARG],4,3,57.1%,2,1,1,50.0%,1997,2001,5,0.92,9.1%,1.7%,58.3%,67.6%,45.9%,58.6%,38.3%,58.1%,40.5%
6,Thomas Johansson [SWE],4,2,66.7%,5,4,1,80.0%,1999,2007,6,0.98,10.0%,4.1%,64.3%,74.5%,50.8%,66.0%,33.3%,62.2%,32.4%
6,Yevgeny Kafelnikov [RUS],0,6,0.0%,4,2,2,50.0%,1994,2003,6,0.73,11.2%,3.8%,63.7%,69.0%,43.5%,59.7%,29.5%,53.3%,26.1%
6,Lleyton Hewitt [AUS],2,4,33.3%,6,2,4,33.3%,2001,2003,6,0.86,12.3%,3.2%,68.0%,71.1%,52.8%,65.2%,29.7%,65.2%,36.0%
6,Felix Mantilla [ESP],5,1,83.3%,4,2,2,50.0%,1998,2002,6,1.36,16.6%,3.2%,65.8%,79.6%,56.1%,71.5%,38.6%,54.5%,39.2%
5,Feliciano Lopez [ESP],2,3,40.0%,6,4,2,66.7%,2002,2005,5,1.01,10.1%,3.2%,67.9%,72.0%,52.8%,65.9%,34.3%,73.8%,20.9%
