Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Jul-2017,Granby CH,Hard,F,100,118,(1) Kavcic d. (2) Peter Polansky [CAN],6-3 2-6 7-5,1.06,8.2%,5.9%,56.5%,72.9%,51.4%,1/4,2:05
10-Jul-2017,Winnipeg CH,Hard,F,110,127,(1) Kavcic d. (2) Peter Polansky [CAN],7-5 3-6 7-5,1.00,12.4%,5.2%,61.9%,73.3%,54.1%,5/7,2:33
13-Mar-2017,Shenzhen CH,Hard,F,147,115,(2) Yuichi Sugita [JPN] d. (6) Kavcic,7-6(6) 6-4,0.75,15.8%,2.6%,63.2%,70.8%,46.4%,3/5,1:41
06-Apr-2015,Batman CH,Hard,F,85,112,(2) Dudi Sela [ISR] d. (1) Kavcic,6-7(5) 6-3 6-3,0.90,4.3%,4.3%,63.0%,53.4%,52.9%,6/13,1:50
07-Jul-2014,Portoroz CH,Hard,F,85,84,(1) Kavcic d. (2) Gilles Muller [LUX],7-5 6-7(4) 6-1,1.30,5.9%,1.0%,74.3%,72.0%,61.5%,3/4,2:19
23-Jun-2014,Nanchang CH,Hard,F,98,109,(1) Go Soeda [JPN] d. (2) Kavcic,6-3 2-6 7-6(3),0.84,6.8%,2.9%,63.1%,63.1%,44.7%,8/12,2:16
05-Jun-2012,Furth CH,Clay,F,99,83,(2) Kavcic d. (1) Sergiy Stakhovsky [UKR],6-3 2-6 6-2,1.00,2.8%,4.6%,63.9%,60.9%,48.7%,13/16,2:15
12-Sep-2011,Banja Luka CH,Clay,F,98,70,(2) Kavcic d. (1) Pere Riba [ESP],6-4 6-1,2.53,10.5%,2.6%,65.8%,80.0%,76.9%,0/1,1:15
15-Aug-2011,Karshi CH,Hard,F,75,68,(2) Denis Istomin [UZB] d. (1) Kavcic,6-3 1-6 6-1,0.82,9.5%,4.1%,64.9%,70.8%,38.5%,7/10,1:39
06-Sep-2010,Rijeka CH,Clay,F,132,92,(5) Kavcic d. (1) Ruben Ramirez Hidalgo [ESP],6-4 3-6 7-6(5),0.98,4.6%,5.5%,62.4%,64.7%,46.3%,6/10,3:02
