Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Bengaluru CH R32,W vs Peliwo,86% (6/7),60% (6/10),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Shenzhen CH F,L vs Kecmanovic,62% (8/13),38% (3/8),1/1,0/0,58% (7/12),2/4,0/1,- (0/0),- (0/0)
2018 Shenzhen CH SF,W vs Davidovich Fokina,69% (9/13),67% (4/6),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Shenzhen CH R16,W vs Tatlot,42% (5/12),54% (7/13),2/4,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Shenzhen CH R32,W vs Soeda,56% (9/16),75% (3/4),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Liuzhou CH SF,L vs Kecmanovic,69% (11/16),29% (2/7),1/1,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2018 Liuzhou CH QF,W vs Davidovich Fokina,64% (9/14),50% (5/10),2/3,1/2,50% (5/10),1/2,0/0,60% (3/5),80% (4/5)
2018 Liuzhou CH R16,W vs Martinez,71% (10/14),40% (2/5),2/4,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Liuzhou CH R32,W vs Coppejans,62% (8/13),50% (4/8),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2018 Moscow Q1,L vs Berankis,46% (11/24),40% (4/10),1/2,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2018 Kaohsiung CH R32,L vs Uchiyama,86% (6/7),33% (1/3),0/1,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2018 Shanghai CH F,W vs Moriya,63% (10/16),67% (2/3),2/3,1/1,100% (3/3),0/0,0/0,100% (4/4),75% (3/4)
2018 Shanghai CH QF,W vs Bega,73% (8/11),67% (8/12),2/6,1/2,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2018 Shanghai CH R16,W vs Rodionov,65% (13/20),38% (5/13),2/2,1/1,25% (1/4),1/2,0/0,50% (3/6),20% (1/5)
2018 Shanghai CH R32,W vs Peliwo,71% (10/14),54% (7/13),2/4,1/2,0% (0/2),2/3,0/0,- (0/0),- (0/0)
2018 Antalya R16,L vs Monfils,68% (13/19),29% (2/7),1/2,0/0,40% (2/5),4/6,1/2,- (0/0),- (0/0)
2018 Antalya R32,W vs Baghdatis,79% (11/14),33% (1/3),2/3,1/2,100% (5/5),0/0,0/0,100% (6/6),20% (1/5)
2018 Antalya Q2,W vs Nedovyesov,75% (12/16),17% (3/18),2/9,1/2,75% (3/4),2/3,0/0,- (0/0),- (0/0)
2018 Antalya Q1,W vs Bellotti,67% (10/15),22% (2/9),2/2,1/1,100% (5/5),0/0,0/0,100% (4/4),100% (3/3)
2018 Houston R32,L vs Sandgren,67% (4/6),0% (0/4),0/0,0/0,20% (1/5),1/3,1/2,- (0/0),- (0/0)
2018 (31 matches),,63.8%,41.9%,52.2%,65.2%,58.6%,41.5%,40.7%,62.2%,52.9%
2017 (71 matches),,65.6%,42.6%,57.8%,59.3%,58.9%,43.0%,37.5%,58.9%,36.9%
2016 (30 matches),,61.2%,45.0%,51.2%,54.5%,57.2%,49.2%,61.3%,67.3%,44.2%
2015 (30 matches),,58.2%,38.8%,57.4%,61.9%,47.4%,36.4%,34.6%,59.4%,50.0%
2014 (38 matches),,67.9%,48.2%,60.6%,57.8%,64.4%,51.6%,33.3%,60.5%,34.2%
Career (303 matches),,63.1%,42.4%,57.0%,58.2%,56.2%,44.1%,43.0%,59.5%,42.8%
