Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,29,16,13,55.2%,39-32,54.9%,345-317,52.1%,4-1,80.0%,0,,,,,,,,,,,,SF (Kurume $50K)
2014,36,23,13,63.9%,51-34,60.0%,419-350,54.5%,3-2,60.0%,5,-,-,13.8%,1.7%,61.8%,70.5%,45.8%,61.1%,38.9%,49.8%,1.00,W (Nottingham 25K)
2013,36,23,13,63.9%,51-32,61.4%,426-344,55.3%,4-8,33.3%,0,,,,,,,,,,,,W (Edgbaston 25K)
2012,26,13,13,50.0%,33-25,56.9%,294-261,53.0%,4-2,66.7%,0,,,,,,,,,,,,SF (2x)
2011,30,21,9,70.0%,45-24,65.2%,377-275,57.8%,4-8,33.3%,0,,,,,,,,,,,,F (Namangan 25K)
2010,28,13,15,46.4%,31-35,47.0%,304-307,49.8%,2-3,40.0%,0,,,,,,,,,,,,W (Moscow 25K)
2009,44,28,16,63.6%,59-37,61.5%,492-412,54.4%,9-6,60.0%,0,,,,,,,,,,,,W (Contrexeville 50K)
2008,21,10,11,47.6%,22-23,48.9%,212-215,49.6%,3-3,50.0%,0,,,,,,,,,,,,QF (3x)
2007,26,13,13,50.0%,33-27,55.0%,290-265,52.3%,0-3,0.0%,0,,,,,,,,,,,,SF (Minsk 50K)
2006,15,9,6,60.0%,22-14,61.1%,192-151,56.0%,4-4,50.0%,0,,,,,,,,,,,,W (Marseille 50K)
2005,29,20,9,69.0%,44-19,69.8%,342-230,59.8%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2004,50,32,18,64.0%,71-41,63.4%,589-436,57.5%,3-9,25.0%,0,,,,,,,,,,,,W (2x)
2003,31,19,12,61.3%,41-26,61.2%,342-295,53.7%,4-4,50.0%,0,,,,,,,,,,,,W (Cairo 5 10K)
2002,10,6,4,60.0%,15-10,60.0%,125-110,53.2%,2-1,66.7%,0,,,,,,,,,,,,SF (Al Mansoura 10K)
2000,4,2,2,50.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,QF (Minsk 10K)
Career,415,248,167,59.8%,557-381,59.4%,4752-3980,54.4%,50-58,46.3%,5,-,-,13.8%,1.7%,61.8%,70.5%,45.8%,61.1%,38.9%,49.8%,1.00,
